nodename	color	shape	size	font_size
GOT1	grey	circle	40	12
GUCA1C	grey	circle	40	12
GUCY1B3	grey	circle	40	12
HCN1	grey	circle	40	12
hCT1641742.2	grey	circle	40	12
hCT1642584.2	grey	circle	40	12
hCT1816274.1	grey	circle	40	12
hCT1820165	grey	circle	40	12
hCT1970878.1	grey	circle	40	12
hCT1970919	grey	circle	40	12
hCT2275841	grey	circle	40	12
hCT2327428	grey	circle	40	12
HVCN1	grey	circle	40	12
ISOC2	grey	circle	40	12
JPH1	grey	circle	40	12
KCNIP4	grey	circle	40	12
KCNK2	grey	circle	40	12
KIF3A	grey	circle	40	12
KRAS	lightgreen	circle	40	12
LCOR	grey	circle	40	12
LMNB1	grey	circle	40	12
LONRF2	grey	circle	40	12
MAP2K1	lightgreen	circle	40	12
MCF2	grey	circle	40	12
MCM4	grey	circle	40	12
MLSTD1	grey	circle	40	12
MPPED1	grey	circle	40	12
MRPL12	grey	circle	40	12
NAV3	red	circle	120	36
NECAP2	grey	circle	40	12
NEGR1	grey	circle	40	12
NELF	grey	circle	40	12
NIPSNAP3B	grey	circle	40	12
NKIRAS1	grey	circle	40	12
NM_019049	grey	circle	40	12
NM_024969	grey	circle	40	12
NM_153607	grey	circle	40	12
NPM3	grey	circle	40	12
NRAS	lightgreen	circle	40	12
NRG3	grey	circle	40	12
OGFRL1	grey	circle	40	12
OXCT1	grey	circle	40	12
PAK3	grey	circle	40	12
PCP4	red	circle	120	36
PCTK2	grey	circle	40	12
PECI	grey	circle	40	12
PEG3	grey	circle	40	12
PEX5L	grey	circle	40	12
PIK3CA	grey	circle	40	12
PJA2	grey	circle	40	12
PLCB4	grey	circle	40	12
PLDN	grey	circle	40	12
PLIN	grey	circle	40	12
PPFIA2	grey	circle	40	12
PPIG	grey	circle	40	12
PRKAG2	grey	circle	40	12
PRNP	grey	circle	40	12
PROX1	grey	circle	40	12
PTK7	grey	circle	40	12
PURB	grey	circle	40	12
QPCT	grey	circle	40	12
RAB2	grey	circle	40	12
RAC3	grey	circle	40	12
RAP2A	grey	circle	40	12
RGS7BP	grey	circle	40	12
RIT1	lightgreen	circle	40	12
RNF150	grey	circle	40	12
RP4-747L4.3	grey	circle	40	12
RXFP1	grey	circle	40	12
SCAMP1	grey	circle	40	12
SEC23A	grey	circle	40	12
SLC4A10	grey	circle	40	12
SLC6A15	grey	circle	40	12
SLC9A6	grey	circle	40	12
SNCA	grey	circle	40	12
SOS1	lightgreen	circle	40	12
SOSTDC1	grey	circle	40	12
SYT1	grey	circle	40	12
TPH2	grey	circle	40	12
TRIM56	grey	circle	40	12
TSPAN5	grey	circle	40	12
UBE2T	grey	circle	40	12
UHMK1	grey	circle	40	12
USP3	grey	circle	40	12
VGCNL1	grey	circle	40	12
XM_063552	grey	circle	40	12
XM_104054	grey	circle	40	12
ZNF658	grey	circle	40	12
