source	target
RP2	DNAJB4
RP2	FOSL2
RP2	UBE2W
RP2	MIB1
RP2	CLIP1
SCYL2	PIK3CB
SCYL2	UFL1
SCYL2	FAM135A
SCYL2	KIAA1147
SCYL2	PTPLB
SCYL2	GATAD1
SECISBP2L	SMC5
SECISBP2L	KIAA1109
SLC5A3	LOC100131541
SLC5A3	TACC1
SLC9A2	LOC645984
SLC9A2	HOXA10
SLC9A2	NAA35
SLC9A2	CAPN2
SLC9A2	TANC1
SORL1	EDN1
SOS1	NF2
SOS1	LAMC3
SOS1	RIN1
SOS1	BCL11B
SOS1	CEPT1
SOS2	KIAA1109
SOS2	JMJD1C
SOS2	ZBED1
SOS2	KLHL24
SOS2	ZNF252P
SOS2	PTK2
SRGAP2P2	LOC100509683
SSH1	RAB12
TBC1D12	SLC25A43
TBC1D12	TRAK1
TCP11L2	C4orf34
TCP11L2	EEF2K
TFDP1	PURB
TFDP1	IPO5
TFDP1	SNRPD1
TFDP1	DPY30
TMOD3	RFWD2
TPM4	NAA20
TPM4	C1orf198
TPM4	TTPAL
TPM4	TNFRSF11B
TPM4	ARL1
TPM4	TMEM70
TRAK1	FOSL2
TRIM25	PTBP3
TRIM25	TMOD3
UFL1	SSH1
UFL1	SLC16A7
USP47	AKAP13
USP47	PCCB
USP47	BRWD3
USP47	EIF5
USP47	SLC5A3
WEE1	SOS2
YPEL3	ACSS1
ZBED1	CAMKK2
ZBED6	HTR2B
ZBED6	ZC3H11A
ZBED6	RPL36A
ZBED6	PAFAH1B1
ZC3H11A	AZI2
ZC3H11A	GTF3C3
ZFAND6	7-Mar
ZMYND8	PCBD2
ZMYND8	PIGR
ZNF252P	GSTA4
ZNF252P	ZNF763
