nodename	color	shape	size	font_size
NADK	grey	circle	40	12
NAMPT	grey	circle	40	12
NBR1	grey	circle	40	12
NCOA2	grey	circle	40	12
NDRG3	grey	circle	40	12
NF1	lightgreen	circle	40	12
NF2	grey	circle	40	12
NIPAL1	grey	circle	40	12
NIPAL2	grey	circle	40	12
NKTR	grey	circle	40	12
NRIP1	grey	circle	40	12
OSBP	grey	circle	40	12
PAFAH1B1	grey	circle	40	12
PCBD2	grey	circle	40	12
PCCB	grey	circle	40	12
PDPK1	grey	circle	40	12
PHF11	grey	circle	40	12
PHF17	grey	circle	40	12
PHLDB1	grey	circle	40	12
PIEZO2	grey	circle	40	12
PIGR	grey	circle	40	12
PIK3CB	grey	circle	40	12
PLK1S1	grey	circle	40	12
PLSCR1	grey	circle	40	12
PPFIA4	grey	circle	40	12
PRMT2	grey	circle	40	12
PRO1804	grey	circle	40	12
PTBP3	grey	circle	40	12
PTK2	grey	circle	40	12
PTPLB	grey	circle	40	12
PTPN11	lightgreen	circle	40	12
PTPN9	red	circle	120	36
PTPRF	grey	circle	40	12
PURB	grey	circle	40	12
RAB12	grey	circle	40	12
RANBP2	grey	circle	40	12
RBMXL1	grey	circle	40	12
REXO2	grey	circle	40	12
RFWD2	grey	circle	40	12
RHOBTB3	grey	circle	40	12
RIN1	grey	circle	40	12
RIN2	grey	circle	40	12
RLIM	grey	circle	40	12
RNF141	grey	circle	40	12
RP2	grey	circle	40	12
RPL36A	grey	circle	40	12
RTN4	grey	circle	40	12
RYBP	grey	circle	40	12
SCARB2	grey	circle	40	12
SCML4	grey	circle	40	12
SCYL2	grey	circle	40	12
SECISBP2L	grey	circle	40	12
SEMA3F	grey	circle	40	12
SETD2	grey	circle	40	12
SETD5	grey	circle	40	12
SH2B3	grey	circle	40	12
SH3RF1	grey	circle	40	12
SLC11A2	grey	circle	40	12
SLC16A7	grey	circle	40	12
SLC25A43	grey	circle	40	12
SLC45A4	grey	circle	40	12
SLC5A3	grey	circle	40	12
SLC9A2	grey	circle	40	12
SMC5	grey	circle	40	12
SMOC1	grey	circle	40	12
SNRPD1	grey	circle	40	12
SORL1	grey	circle	40	12
SOS1	lightgreen	circle	40	12
SOS2	lightgreen	circle	40	12
SPATS2L	grey	circle	40	12
SPSB1	grey	circle	40	12
SPTY2D1	grey	circle	40	12
SRGAP1	grey	circle	40	12
SRGAP2P2	grey	circle	40	12
SRPK2	grey	circle	40	12
SSH1	grey	circle	40	12
STAG2	grey	circle	40	12
SYPL1	grey	circle	40	12
TACC1	grey	circle	40	12
TANC1	grey	circle	40	12
TANK	grey	circle	40	12
TBC1D1	grey	circle	40	12
TBC1D12	grey	circle	40	12
TBC1D22B	grey	circle	40	12
TCEA1	grey	circle	40	12
TCP11L2	grey	circle	40	12
TFDP1	grey	circle	40	12
THEM4	grey	circle	40	12
TMEM70	grey	circle	40	12
TMEM86B	grey	circle	40	12
TMEM91	grey	circle	40	12
TMOD3	grey	circle	40	12
TMTC3	red	circle	120	36
TNFRSF11B	grey	circle	40	12
TNFRSF25	grey	circle	40	12
TOP2A	grey	circle	40	12
TOX4	grey	circle	40	12
TPBG	grey	circle	40	12
TPM4	grey	circle	40	12
TRAK1	grey	circle	40	12
TRIM25	grey	circle	40	12
TRMT13	grey	circle	40	12
TTPAL	grey	circle	40	12
UBE2B	grey	circle	40	12
UBE2D1	grey	circle	40	12
UBE2W	grey	circle	40	12
UFL1	grey	circle	40	12
USP47	grey	circle	40	12
VPS13C	grey	circle	40	12
WEE1	grey	circle	40	12
WWP1	grey	circle	40	12
YPEL3	grey	circle	40	12
YTHDC1	grey	circle	40	12
ZBED1	grey	circle	40	12
ZBED6	grey	circle	40	12
ZC3H11A	grey	circle	40	12
ZFAND6	grey	circle	40	12
ZMYND8	grey	circle	40	12
ZNF252P	grey	circle	40	12
ZNF540	grey	circle	40	12
ZNF763	grey	circle	40	12
ZNF777	grey	circle	40	12
