source	target
Contig47381_RC	Contig20953_RC
Contig48208_RC	AK024121
Contig63649_RC	VEGF
CSNK2A1	MAP2K1
DMXL2	MARK1
EFCAB3	PLOD2
ENST00000240820	CMAS
ENST00000250621	ENST00000256973
ENST00000250621	POLR3K
ENST00000250621	RHBDD2
ENST00000250621	BC022570
ENST00000250621	FAIM2
ENST00000256973	MARK1
ENST00000289005	SHC1
ENST00000295319	NM_006628
EVI1	MYCT1
FXYD3	PDLIM4
FXYD3	MGST1
GABRG2	SYT1
GCLM	GNA14
GCLM	SPAG1
GCLM	TXNRD1
GCLM	NRAS
GCLM	ENST00000296660
GIMAP1	HHEX
GRIA2	AF019618
GRIA2	PAK3
hCT1643811.3	ABHD3
hCT1829182.2	ENST00000250621
hCT1960490.1	ZNF124
hCT2285108	INTU
hCT2316255	XM_210231
hCT23399.2	TPST1
HSS00001365	NM_014445
HSS00006239	TNFRSF10D
HSS00006239	AK093202
HSS00045980	KIF1B
HSS00176616	PEG3
HSS00176616	ZNF124
HSS00176616	AK021887
HSS00176616	Contig31928_RC
HSS00176616	SMCHD1
HSS00176616	HSS00264781
HSS00264781	Contig6383_RC
HSS00264781	AL110203
HSS00264781	HSS00305875
HSS00264781	AK091571
HSS00291630	AF035318
HSS00291630	AK000144
HSS00291630	AL157466
IL3RA	CLIC2
IL3RA	Contig47381_RC
INTU	TUBB2B
INTU	BC037827
KCNB1	PEG3
KIAA1731	RP11-535K18.3
KIAA1731	Contig30671_RC
KIAA1731	ALG11
KIAA1731	PCID2
KIAA1731	CHD9
KIAA1731	RIF1
KRAS	TXNDC13
KRAS	Contig25809_RC
KRAS	UHMK1
LARP6	NRIP2
MAPKAPK2	Contig25861_RC
MARK1	CSNK2A1
MT1A	MLKL
MYCT1	EMP2
MYCT1	AK024566
MYCT1	FLT1
NM_006628	C3orf14
NM_014445	MXD1
NM_014445	PDIA6
NM_014445	ATP6V0E2
NM_014445	SNX22
NM_014445	NUDT4
NM_014445	EFNA4
NM_015092	AK025799
NM_015092	Contig25809_RC
NM_015092	EXOC1
NM_015092	AK024121
NM_017694	PLEKHA1
NM_032623	ABHD3
NQO1	C14orf128
NRAS	ACOX1
NRAS	PIR
NRAS	MGST1
NRIP2	ACOX1
NRIP2	AK094447
NRIP2	FANCC
NRIP2	RAPGEF5
OGFRL1	ABHD3
P4HA1	CLEC2B
P4HA1	NM_014445
P4HA1	VEGF
P4HA1	AL110176
PCID2	Contig36385_RC
PCID2	RORA
PCID2	HSPA12A
PCID2	HSS00303405
PCMT1	MAGEH1
PDIA4	SLC9A9
PDIA6	ARMET
PKD1L3	AL049355
PKD1L3	MAS1L
PKN2	AL832820
PKN2	CHD9
PKN2	X75685
PKN2	STAG2
PLDN	SPAG1
PLEKHA1	SCAMP1
PLEKHA1	CCDC6
PLOD2	AL110176
POU2F1	AL049355
PRNP	MAGEH1
RARRES3	SLC9A9
RASA2	Contig40549_RC
RGS20	SARDH
RGS20	DNAH7
RGS20	LRRC3B
RGS20	MRO
RGS20	TUBB2B
RGS20	SPARCL1
RIF1	RORA
RIF1	SMCHD1
RIT1	ENST00000240700
RIT1	P4HA1
RIT1	OGFRL1
RSE_00000203274	XM_210231
RSE_00000807432	UPP1
SCAMP1	KRAS
SDF2L1	PDIA4
SEMA4D	GNA14
SERPINA3	TPST1
SERPINA3	MAOB
SERPINA3	CD44
SERPINH1	ARMET
SERPINH1	IL3RA
SERPINH1	HSS00006239
SERPINH1	SERTAD1
SERPINH1	XM_211811
SERPINH1	MLKL
SERPINH1	UPP1
SERPINH1	RIT1
SERPINH1	SHC1
SERPINH1	Contig33039_RC
SERPINH1	MYCT1
SERPINH1	CCDC50
SHC1	CDKN1A
SLC9A9	PIR
SLC9A9	AF131813
SLC9A9	PPAPDC1A
SMARCA1	TXNRD1
SMCHD1	Contig35522_RC
SNAP91	YWHAH
SNCA	NM_006628
SNCA	MAGEH1
SNCA	ENST00000250621
SNCA	MAP2K1
SNCA	SYT1
SOS1	NM_015092
SOS1	Contig36385_RC
SOS1	HSS00176616
SOS1	Contig31928_RC
SYT1	TBR1
SYT1	TCEAL6
SYT1	TBC1D9
SYT1	KNS2
SYT1	CLGN
SYT1	ENST00000285289
SYT1	SCN3B
SYT1	NM_017694
SYT1	KCNIP4
TMEM132B	C13orf1
TNFRSF10D	IL3RA
TNFRSF10D	SERTAD1
TNFRSF10D	Contig47381_RC
TPST1	EFCAB3
TPST1	MAOB
TPST1	HSS00258785
TPST1	CXCL5
TPST1	RFTN1
TPST1	PTX3
TPST1	GCLM
TPST1	SLC39A14
TPST1	HS3ST3B1
TPST1	BCMO1
TRAF3IP2	FXYD3
TRMT5	NRIP2
TUBB2B	ACOX1
TUBB2B	NRAS
TXNDC13	Contig25597_RC
TXNDC13	SEMA6D
UHMK1	PPIG
UPP1	C10orf10
VASP	SERTAD1
VEGF	DDIT4
VEGF	TTR
X75685	AK023526
X75685	AK022347
X75685	HSS00291630
X75685	AK021977
X75685	SOS1
XM_209936	ENST00000296660
XM_210231	GCLM
XM_210231	XM_172410
XM_210231	SIAE
XM_210231	CHEK1
XM_211811	HSS00335211
YWHAH	KCTD1
YWHAH	IQWD1
YWHAH	CHCHD6
YWHAH	PAK3
YWHAH	SNCA
YWHAH	MLLT11
YWHAH	CA10
YWHAH	SSTR1
YWHAH	SKAP2
