source	target
ANKRD13D	CHKB
ANKRD13D	NM_032597
ANKRD24	RPH3A
ANKRD39	NME1
ANKRD39	MECR
ANKRD39	AKR1C3
ANKRD39	LIN7B
ANKRD39	hCT2283221
ANKRD56	RAB3C
ANKRD56	ACOT4
ANKRD56	CDC42EP3
ANKRD56	OXGR1
ANKRD56	KCNH5
ANKRD56	HSS00051919
ANKRD56	HTR2C
ANKRD56	MCHR2
ANKRD56	BC005856
ANKRD56	BC040287
ANKRD56	NPPA
ANKRD56	LRRTM1
ANKRD56	Contig6064_RC
ANKRD56	TNNI3K
ANKRD56	AK055026
ANKRD56	AK095178
ANKRD56	RP3-398D13.1
ANKS1B	TRIM38
ANXA1	GBP2
ANXA2	PPIC
ANXA2	ANXA1
APOLD1	FOXF1
AQP4	BBOX1
AQP4	HSPB8
AQP6	HSP90B1
ARHGAP20	KCNK2
ARHGAP20	C1orf165
ARHGAP20	IQWD1
ARHGAP29	IBRDC2
ARL4C	Contig32183_RC
ARMC9	RFTN1
ARMC9	CYP19A1
ARMCX5	HMGB3
ARMCX5	AK090949
ARMCX5	Contig51392_RC
ARMCX5	AF318328
ARMCX5	SMN2
ARMCX5	XM_211704
ARMCX5	CCNH
ARMCX5	HSS00006239
ARMCX5	FBXO3
ARMCX5	Contig12648_RC
ARMCX5	OPA1
ARMCX5	AL832775
ARMCX5	DOPEY1
ARMCX5	TATDN3
ARMCX5	Contig32899_RC
ARMCX5	AF143866
ARMCX5	JMJD2D
ARMCX5	RAD51C
ARMCX5	BC008052
ARMCX5	AL079277
ARMET	SDF2L1
ARMET	XBP1
ARMET	DDIT3
ASPH	NM_024560
ASTN1	NRCAM
ATBF1	SIX3
ATBF1	CCDC50
ATF3	Contig14720_RC
ATF3	DDIT3
ATF4	AK093353
ATP11C	Contig5667_RC
ATP13A4	RYR3
ATP13A4	DIRC2
ATP13A4	Contig45549_RC
ATP13A4	S100B
ATP1B3	CREM
ATP2B1	OXR1
ATP2B1	Contig20914_RC
ATP2B1	TANC2
ATP2B1	CACNA1E
ATP2B1	CREG2
ATP2B2	CALB1
ATP5B	RTN1
ATP5B	hCT2310969
ATP6AP2	PRNP
ATP6AP2	EID1
ATP6AP2	COPS4
ATP6AP2	RCN2
ATP6AP2	C4orf27
ATP6V0B	AF085874
ATP6V1A	VDAC3
ATP6V1B2	AL360255
ATP6V1B2	VDAC1
ATP6V1B2	PAK1
ATP6V1E1	ATPIF1
ATP6V1F	ENST00000266592
ATP9A	Contig33654_RC
ATPBD4	Contig32899_RC
ATPIF1	ANKRD39
AUH	C6orf57
AXUD1	MAFF
AY007114	SMN2
AY007114	SMN1
B2M	HLA-C
B3GALNT1	PKIA
B3GALNT1	FAM38A
B3GALNT1	Contig565_RC
B3GALNT1	SLC16A14
B3GALNT1	NDUFC2
B3GALNT1	hCT2323868
B4GALT6	Contig44168_RC
B4GALT6	AL833352
B4GALT6	Contig5621_RC
B4GALT6	DIRAS2
B4GALT6	GRAMD1B
B4GALT6	KCNIP4
B4GALT6	UNC5D
B4GALT6	GPR137C
BAG3	3-Mar
BAG3	Contig44269_RC
BAG3	HMOX1
BAG3	HES5
BAG3	NEUROD6
BAG3	GLI2
BAI3	PBX1
BAI3	KIAA0319
BC006563	C8orf16
BC007982	C1orf88
BC008052	Contig45279_RC
BC008052	EXOC8
BC008052	Contig28164_RC
BC008052	AK093652
BC008052	HSS00051650
BC017428	ATP11C
BC017428	HSS00217042
BC017428	Contig40549_RC
BC022493	TMEM14A
BC031660	NEUROD6
BC032913	Contig35568_RC
BC032913	Contig43096_RC
BC032913	DLEU7
BC032913	C8orf47
BC032913	PIK4CA
BC032913	PKN2
BC035064	BC040181
BC035072	STEAP4
BC035108	AK022264
BC035108	AK057974
BC040181	Contig35138_RC
BC040287	TDRD5
BC040287	LEPROTL1
BCAS2	ZNF200
BCAS2	IARS
BCAS2	Contig18476_RC
BCAS2	MRPL15
BCKDHB	SLC28A2
BCL3	IL6
BCL3	NP
BCL6	CD59
BCL6	PDLIM4
BCL6	PNRC1
BEX1	SERPINI1
BEX1	hCT1958566.1
BEX1	SCG5
BEX1	CDH13
BEX1	C1orf102
BEX1	KCTD1
BEX1	NEF3
BEXL1	USP11
BEXL1	GAS7
BEXL1	RNMT
BEXL1	BEX2
BMPR1B	ZNRF3
BMPR1B	ASPH
BMPR1B	AL357198
BMPR1B	SOX9
BMPR1B	NTRK2
BSCL2	RBP4
BST2	GIMAP1
C10orf35	ATRNL1
C10orf85	AK000103
C11orf70	RAB32
C13orf1	PCNX
C13orf1	C6orf57
C13orf1	HSS00138593
C13orf1	Contig38398_RC
C13orf1	Contig51566_RC
C13orf1	NM_024666
C13orf1	Contig24986
C13orf1	TXNDC13
C13orf1	DDHD2
C13orf1	RTF1
C13orf1	DPP10
C13orf1	BC040287
C14orf128	SLC30A10
C14orf129	SLC2A3P1
C15orf21	hCT2271356
C15orf21	HMGN2
C15orf28	PLOD3
C18orf1	RAB33A
C1orf128	NM_016641
C1orf173	BEX1
C1orf173	PLK2
C1orf173	AK094521
C1orf192	WDR49
C1orf192	RSHL3
C1orf192	TEKT1
C1orf192	DYNLRB2
C1orf192	C13orf26
C1orf192	XM_209936
C1orf192	C2orf39
C1orf198	hCT2289034
C1orf198	PHLDB1
C1orf198	CHST3
C1orf61	RGS20
C1orf71	CMYA5
C1orf71	NM_052864
C1orf71	HSS00074747
C1orf71	PLEKHA1
C1orf78	FXYD5
C1orf78	ITPR3
C1orf78	AK057093
C1orf78	RREB1
C1orf78	TINAGL1
C1orf78	PRKCH
C1orf78	PGF
C1orf78	ITGB5
C1orf78	VASP
C1orf78	CARD6
C1orf78	NM_017723
C1orf78	ESAM
C1orf78	CALD1
C1orf78	CDA
C1orf78	GSDMDC1
C1orf88	HSDL2
C1orf88	DNAH9
C1orf88	C6orf97
C1orf88	C1orf192
C1orf90	XM_211811
C1orf90	CARHSP1
C1orf97	HSS00225998
C1QA	STAB1
C1QL3	hCT1813836.1
C1QL3	VSTM2
C1QL3	HCN1
C1QL3	MEF2C
C1QL3	DCC
C20orf141	BC040537
C20orf141	ENST00000300680
C20orf141	MOV10L1
C20orf141	MICA
C20orf141	DGCR6
C20orf141	C4A
C20orf141	C4B
C20orf141	RARRES3
C20orf175	HIGD1B
C20orf175	GPR30
C20orf175	HSS00143687
C21orf71	Contig46677_RC
C21orf71	SIPA1
C3orf14	HSS00183094
C3orf26	LRRC49
C4B	C4A
C4orf27	NM_017910
C5orf22	EXOC8
C5orf22	hCT2250864
C5orf22	NM_199338
C6orf114	NME1
C6orf114	HCN1
C6orf114	NME5
C6orf145	TNFRSF12A
C6orf57	HSS00090501
C6orf57	UBE2E4P
C8orf16	AF035290
C9orf125	PRICKLE1
C9orf125	GABARAPL1
C9orf125	KCNH5
C9orf4	AK092114
C9orf88	NXN
C9orf88	CEBPD
C9orf88	CIDEA
C9orf88	PXN
CA10	ZCCHC12
CACNA1D	AK095544
CACNA1D	BC041476
CACNA1D	LRRC7
CACNB2	PARK2
CACNB2	TMEM65
CACNB2	HSS00264213
CALB1	SSTR1
CALB1	NEK2
CALD1	TMEM169
CAMK1D	KCNB1
CAMK4	GPRASP1
CARD6	COL27A1
CARD6	Contig28226_RC
CARD6	Contig48208_RC
CARD6	HSS00046294
CARD6	NM_018370
CARD6	Contig46351_RC
CARD6	SRPX2
CARD6	GIMAP4
CASP1	CASP5
CASP1	NM_052889
CASP4	KCNJ15
CASP4	GBP2
CASP4	NP
CASP4	CASP1
CASP4	RBMS1
CASP4	AW673036_RC
CASP4	HAPLN3
CASP4	LY96
CASP4	IBRDC2
CASP4	KIAA0040
CASP4	CLEC2B
CASP4	GABRE
CASP4	BC035072
CASP4	TM4SF1
CBLN2	PCDH8
CCDC102A	Contig55221_RC
CCDC102A	FOXF1
CCDC102A	AK024566
CCDC102A	Contig40929_RC
CCDC102A	AL389956
CCDC113	C2orf39
CCDC4	CALB1
CCDC50	LEF1
CCDC50	GIMAP1
CCDC50	PTPLAD2
CCDC50	HHEX
CCDC50	HSS00145777
CCDC50	BST2
CCDC50	hCT1971305.1
CCNB1	TIMM23
CCNB1	QPCT
CCNB1	BUB1B
CCNB1	MAPK9
CCNB1	ALAS1
CCNB1	TMEM65
CCNC	HSS00265340
CCNC	KBTBD6
CCNG1	AF052174
CCNG1	GABPB2
CCNH	SYNCRIP
CCNH	C9orf72
CCNH	HACL1
CCNH	HSS00124010
CCR1	TGFBR1
CD109	SLC7A11
CD109	SPATA22
CD109	PCDHB4
CD109	SSPN
CD2BP2	SYNCRIP
CD2BP2	ENST00000284765
CD2BP2	AF086424
CD2BP2	AL049991
CD2BP2	BNIPL
CD44	MATN2
CD44	HSPB8
CD44	3-Mar
CD47	BAI3
CD47	RUFY3
CD59	AK097571
CD59	MT1L
CD59	GJA4
CD59	IL15RA
CD59	FAM70B
CD59	MCPH1
CD59	HSS00046440
CD59	ANGPT2
CD59	C1orf90
CD59	ATOH8
CD93	PYGL
CD93	LY96
CD99	ARRDC4
CD99	TMEM176A
CD99	ANTXR1
CD99	GALNTL2
CD99	CTSH
CD99	NMB
CDC40	C12orf29
CDC40	PVRL3
CDC42	BEXL1
CDC42	CNTNAP2
CDC42SE2	RANBP6
CDC42SE2	RASSF5
CDK2AP1	RASSF8
CDK2AP1	DDIT4L
CDK2AP2	Contig45911_RC
CDK2AP2	AXL
CDK2AP2	Contig50004_RC
CDK2AP2	SLC2A9
CDK2AP2	PDIA4
CDKN1A	TIPARP
CDKN1A	LIF
CDKN1A	ARID5A
CDKN1A	CALCA
CEBPB	NFIL3
CEBPB	XBP1
CEBPB	KIAA1949
CEBPD	GADD45B
CEBPD	AW673036_RC
CEP170L	RANBP6
CEP170L	AGTPBP1
CFHR1P	AMICA1
CFHR1P	AK021858
CHCHD6	DDX25
CHD9	HSS00176616
CHD9	Contig36385_RC
CHD9	LRRIQ1
CHD9	POLR3G
CHGB	NELL1
CHGB	NOTCH1
CHGB	GPR158
CHGB	AK002107
CHGB	PCP4
CHGB	STAMBPL1
CHGB	Contig23881_RC
CHI3L2	RPE65
CHMP6	RBM3
CHN2	BC038570
CHORDC1	HSS00126613
CHST3	FZD5
CHST3	RALGDS
CHST3	PHF19
CHST3	PPAPDC1A
CIRBP	SPR
CIRBP	RBM3
CIRBP	DNAJB6
CKMT1B	CLTA
CKMT1B	BEX2
CKMT1B	hCT1829585.2
CLEC2B	B2M
CLEC2B	TNFAIP8
CLEC7A	ARHGAP18
CLGN	hCT2325464
CLGN	HSS00349748
CLGN	Contig35138_RC
CLGN	GUCA1C
CLGN	NMU
CLGN	Contig48481
CLIC1	SQRDL
CLIC1	PRG1
CLIC1	CASP4
CLIC1	HLA-B
CLIC1	TUBB6
CLTA	ENST00000276807
CMAS	MAPK9
CMAS	UBE2V2
CMAS	PCMT1
CMAS	TOMM20
CMAS	ZDHHC21
CMAS	EPB41L3
CMAS	ATP6V1B2
CMAS	SNCA
CMAS	DDX1
CMAS	OXR1
CMAS	SRPK2
CMTM5	S100B
CMYA5	ACVR1C
CMYA5	RASGRP1
CNKSR2	Contig42297_RC
CNKSR2	C1orf173
CNKSR2	BC022493
CNKSR2	SLC4A8
CNN3	PLSCR4
CNN3	SLC44A3
CNN3	BAG3
CNN3	FGF2
CNP	AGT
CNTN6	DPP10
CNTNAP2	REPS2
CNTNAP4	MATN2
COG1	AL049450
COL27A1	C11orf52
Contig1007_RC	CAMK1D
Contig10154_RC	HSS00265340
Contig10154_RC	AUH
Contig10154_RC	NAP1L3
Contig10653_RC	DGKE
Contig10653_RC	HSS00009111
Contig12648_RC	PAH
Contig1389_RC	ZNF25
Contig1389_RC	AL109781
Contig16181_RC	HSS00001474
Contig16329_RC	Contig12205_RC
Contig19324_RC	AF143876
Contig1970_RC	C1orf71
Contig1970_RC	RASD1
Contig1970_RC	AFF3
Contig19733_RC	PTBP2
Contig20600_RC	HSS00004048
Contig20749_RC	RASSF8
Contig20749_RC	YPEL4
Contig20749_RC	AK3L1
Contig20953_RC	BACE2
Contig23423_RC	KCTD8
Contig24453_RC	AL050053
Contig24453_RC	TBC1D8B
Contig24453_RC	BF959359
Contig24986	BEXL1
Contig25356_RC	Contig40149_RC
Contig25356_RC	ST3GAL5
Contig25597_RC	Contig6383_RC
Contig25597_RC	ZZEF1
Contig25597_RC	Contig37142_RC
Contig25809_RC	KIF1B
Contig25861_RC	HSS00332697
Contig25861_RC	Contig12803_RC
Contig25861_RC	BC017428
Contig25861_RC	Contig36122_RC
Contig26278_RC	TAGAP
Contig26388_RC	AP1S2
Contig26627_RC	DNAJC3
Contig26627_RC	hCT1971287.1
Contig26627_RC	HSS00294378
Contig26627_RC	Contig38942_RC
Contig26975_RC	NM_017884
Contig27391_RC	TAGAP
Contig27741_RC	NFE2L2
Contig27741_RC	Contig26835_RC
Contig27741_RC	Contig44269_RC
Contig28226_RC	MCPH1
Contig30499_RC	VPS36
Contig30671_RC	PPFIBP1
Contig30671_RC	HSS00045980
Contig30671_RC	BC029571
Contig30671_RC	ENST00000284857
Contig31208_RC	SREBF2
Contig31208_RC	HSS00045980
Contig31928_RC	Contig34605_RC
Contig32084_RC	PTCHD1
Contig32099_RC	HSS00046440
Contig32577_RC	KCNQ1OT1
Contig32758_RC	ENST00000281770
Contig32899_RC	Contig31398_RC
Contig33039_RC	Contig20953_RC
Contig34504_RC	PMS2L1
Contig34504_RC	AL137425
Contig34605_RC	NM_015092
Contig34605_RC	Contig12803_RC
Contig34605_RC	EXOC1
Contig34732_RC	HSS00105008
Contig34732_RC	Contig41774_RC
Contig34732_RC	AK023526
Contig36122_RC	NM_016414
Contig36385_RC	SREBF2
Contig36385_RC	AK022789
Contig36385_RC	Contig25861_RC
Contig36385_RC	Contig30671_RC
Contig36420_RC	HSS00303405
Contig36420_RC	Contig33979_RC
Contig36420_RC	DNASE1
Contig36420_RC	HSPA12A
Contig36420_RC	POU3F2
Contig36420_RC	AK090724
Contig36420_RC	AF086007
Contig38398_RC	AK075186
Contig38398_RC	IGF1
Contig38542_RC	CMYA5
Contig38790_RC	ANKRD13D
Contig39408_RC	AK021439
Contig39490_RC	BC041476
Contig39732_RC	L10374
Contig39732_RC	NOL4
Contig39732_RC	AF070632
Contig39732_RC	AL512727
Contig39732_RC	AL133090
Contig39732_RC	CBLN2
Contig40149_RC	Contig31208_RC
Contig40149_RC	AK023687
Contig40149_RC	PPP2R1B
Contig40149_RC	PDGFA
Contig40165_RC	RAD18
Contig40165_RC	TCAP
Contig40464_RC	S73397
Contig40464_RC	IGSF4D
Contig40464_RC	GABRA2
Contig40464_RC	SPARCL1
Contig40549_RC	AF086074
Contig40549_RC	UHMK1
Contig40549_RC	HSS00264849
Contig40585_RC	BC017428
Contig40585_RC	BC036043
Contig40585_RC	HSS00303195
Contig41774_RC	DLEU2L
Contig41774_RC	C22orf35
Contig41850_RC	Contig38542_RC
Contig41850_RC	Contig52635_RC
Contig41850_RC	hCT1769654
Contig42161_RC	AK023601
Contig42274_RC	ENTPD3
Contig42274_RC	PCP4
Contig42297_RC	NM_017786
Contig42599_RC	LPGAT1
Contig42599_RC	SCN8A
Contig42599_RC	hCT1782866.2
Contig42599_RC	AK090762
Contig42599_RC	AF086164
Contig43096_RC	RTP1
Contig43096_RC	FAIM2
Contig43645_RC	RSAD2
Contig43791_RC	TGFB2
Contig44168_RC	KCNJ9
Contig44758_RC	SLC26A4
Contig45303_RC	MND1
Contig4539	TP53BP2
Contig4539	BMPR1B
Contig45549_RC	DNAH7
Contig45549_RC	C13orf26
Contig45549_RC	Contig41905_RC
Contig45549_RC	Contig46677_RC
Contig45549_RC	GABRG1
Contig46178_RC	SLC4A8
Contig46677_RC	AL109716
Contig46677_RC	BC037827
Contig46942_RC	XKR4
Contig47252_RC	BCL6
Contig47252_RC	Contig27591_RC
Contig47297_RC	ELK1
Contig47381_RC	P4HA1
Contig47381_RC	Contig20953_RC
Contig47441_RC	Contig32183_RC
Contig47441_RC	AK075186
Contig47441_RC	Contig28164_RC
Contig48208_RC	AK024121
Contig48208_RC	Contig47221_RC
Contig48481	C7orf16
Contig48481	SC5DL
Contig48954_RC	ACRC
Contig48954_RC	ST7OT1
Contig48954_RC	NM_022129
Contig48954_RC	HSS00299206
Contig51066_RC	AK093353
Contig51392_RC	HSS00082598
Contig51392_RC	PCDH10
Contig51392_RC	Contig38790_RC
Contig52214_RC	GIMAP5
Contig52214_RC	C1orf78
Contig54544_RC	CNTN6
Contig55984_RC	CP
Contig56026_RC	SLC7A11
Contig565_RC	FZD3
Contig565_RC	ATP6V1C1
Contig565_RC	ARHGAP20
Contig57230_RC	UBE2V2
Contig57230_RC	PRKAR2B
Contig57230_RC	DYNLT3
Contig57230_RC	Contig23423_RC
Contig63649_RC	VEGF
Contig67249_RC	CHKB
Contig67249_RC	HSS00344378
Contig7245_RC	Contig13957_RC
Contig8660_RC	CEBPB
Contig8977_RC	AK024876
COPS4	PSMD14
COPS4	hCT1642704.2
CPEB3	LNX1
CPNE6	KCNIP1
CPNE6	Contig12648_RC
CREG2	CDH8
CREG2	KCNA4
CREG2	RGS7BP
CREG2	RAB9B
CRYM	TCEAL2
CSDA	PIM1
CSDA	PLAUR
CSDA	GPR4
CSNK2A1	MAP2K1
CSPG5	ARRDC3
CSRP1	NM_175885
CSRP1	ITPKB
CSRP1	XRCC3
CTH	C12orf29
CTSB	XM_172410
CTSC	LY96
CXCL12	FOXQ1
CXCL2	CXCL1
CYP26A1	SMPX
CYP26A1	NPY
CYP27A1	DDR1
CYP27A1	TJP2
CYP27A1	C1orf198
CYP27A1	ATF3
CYP46A1	TGFBR1
CYP4X1	Contig38398_RC
CYP4X1	C9orf94
CYP4X1	TXLNB
CYP4X1	COL12A1
CYP4X1	COL5A2
CYP4X1	GRHL1
CYS1	Contig45549_RC
DCC	HSS00349748
DCC	KCNT2
DCC	GRIP1
DDHD2	AMY2B
DDHD2	AL137513
DDHD2	C10orf54
DDHD2	AL832086
DDHD2	Contig17350_RC
DDIT4	F5
DDR1	C1orf198
DDX1	VPS36
DDX25	ASTN1
DDX25	Contig26837_RC
DDX25	Contig44758_RC
DDX25	F8
DGCR6	ENST00000300680
DGKE	ENST00000276807
DGKE	PIK3CB
DIRAS2	AL117636
DIRAS2	KRT222P
DIRC2	PRTFDC1
DIRC2	C14orf128
DIRC2	CPT2
DLL4	ADORA2A
DLL4	AK092472
DLX1	IGF1
DMN	EDG3
DMXL2	C5orf22
DMXL2	MARK1
DMXL2	NME5
DMXL2	Contig49306_RC
DMXL2	KIFAP3
DMXL2	CCNC
DMXL2	PPFIA2
DMXL2	LRRC49
DMXL2	AK057241
DNAJA1	DNAJB4
DNAJB14	Contig11275_RC
DNAJB4	HSPA4L
DNAJB4	AF085954
DNAJB4	hCT1643811.3
DNAJB4	CLIC2
DNAJB4	IFRD1
DNAJB4	SMARCA1
DNAJB4	CTAG1B
DNAJB6	HSS00018228
DNAJB6	RCC1
DNAJB6	G0S2
DNAJB6	SPR
DNAJB6	AK000103
DNAJB6	Contig51066_RC
DNAJB6	BANP
DNAJB6	NM_152497
DNAJB6	NM_152519
DNAJB6	RELA
DNAJB6	UCP3
DNAJB6	HECTD2
DNAJB6	hCT2314166
DNAJC3	LRRIQ1
DNASE1	Contig33234_RC
DNASE1	Contig63625_RC
DOK1	HVCN1
DOK1	NM_012385
DOK1	SIPA1
DOK1	TLN1
DOK1	STK10
DOK1	C1orf78
DOK1	AK024800
DOK1	INPP5D
DOK1	ATBF1
DOK1	ITGB5
DOPEY1	AF086375
DOPEY1	BNIPL
DOPEY1	UGCGL2
DOPEY1	DYNC2LI1
DOPEY1	KIAA0319
DOPEY1	MTBP
DOPEY1	AI127067_RC
DOPEY2	TBRG1
DOPEY2	COG1
DOPEY2	NM_024666
DOPEY2	HMGCLL1
DOPEY2	Contig18476_RC
DPP10	KCTD16
DPP10	ZNF25
DPP10	GRIK2
DPP10	AI962169
DPP10	HSS00171995
DPP10	LRP1B
DSCR1L1	MAP1B
DTNA	TMBIM1
DTNA	BC001980
