nodename	color	shape	size	font_size
USP48	grey	circle	40	12
UTP23	grey	circle	40	12
VASP	grey	circle	40	12
VGLL3	grey	circle	40	12
VPS13C	grey	circle	40	12
WAPAL	grey	circle	40	12
WASF3	grey	circle	40	12
WDR26	grey	circle	40	12
WDR32	grey	circle	40	12
WDR33	grey	circle	40	12
WDR41	grey	circle	40	12
WDR76	grey	circle	40	12
WIPI1	grey	circle	40	12
WSB2	grey	circle	40	12
XKR6	grey	circle	40	12
XM_060943	grey	circle	40	12
XM_062032	grey	circle	40	12
XM_069271	grey	circle	40	12
XM_116156	grey	circle	40	12
XM_117587	grey	circle	40	12
XM_210320	grey	circle	40	12
YEATS4	grey	circle	40	12
YIPF5	grey	circle	40	12
ZC3H12C	grey	circle	40	12
ZC3H7B	grey	circle	40	12
ZCCHC6	grey	circle	40	12
ZDHHC2	grey	circle	40	12
ZFHX4	grey	circle	40	12
ZMAT1	grey	circle	40	12
ZMYND12	grey	circle	40	12
ZNF148	grey	circle	40	12
ZNF234	grey	circle	40	12
ZNF254	grey	circle	40	12
ZNF271	grey	circle	40	12
ZNF280D	grey	circle	40	12
ZNF404	grey	circle	40	12
ZNF451	grey	circle	40	12
ZNF471	grey	circle	40	12
ZNF503	grey	circle	40	12
ZNF507	grey	circle	40	12
ZNF541	grey	circle	40	12
ZNF616	red	circle	120	36
ZNF664	grey	circle	40	12
ZNF701	grey	circle	40	12
ZRANB2	grey	circle	40	12
