nodename	color	shape	size	font_size
TGFBR1	grey	circle	40	12
TGFBR2	grey	circle	40	12
TGIF1	grey	circle	40	12
TGOLN2	grey	circle	40	12
TGS1	grey	circle	40	12
THAP1	grey	circle	40	12
THOC7	grey	circle	40	12
TIA1	red	circle	120	36
TIMM23	grey	circle	40	12
TLE3	grey	circle	40	12
TLE4	grey	circle	40	12
TLK1	grey	circle	40	12
TLN1	grey	circle	40	12
TM2D1	grey	circle	40	12
TMCC1	grey	circle	40	12
TMCC3	grey	circle	40	12
TMED5	grey	circle	40	12
TMEM14A	grey	circle	40	12
TMEM167B	grey	circle	40	12
TMEM170A	grey	circle	40	12
TMEM170B	grey	circle	40	12
TMEM200B	grey	circle	40	12
TMEM230	grey	circle	40	12
TMEM30A	grey	circle	40	12
TMEM33	grey	circle	40	12
TMEM55A	grey	circle	40	12
TMEM57	grey	circle	40	12
TMEM63B	grey	circle	40	12
TMEM64	grey	circle	40	12
TMEM65	grey	circle	40	12
TMEM70	grey	circle	40	12
TMEM71	grey	circle	40	12
TMEM86B	grey	circle	40	12
TMEM88	grey	circle	40	12
TMX3	grey	circle	40	12
TMX4	grey	circle	40	12
TNFAIP3	grey	circle	40	12
TNKS2	red	circle	120	36
TNNT1	grey	circle	40	12
TNPO1	grey	circle	40	12
TNPO3	grey	circle	40	12
TNS1	grey	circle	40	12
TOLLIP	grey	circle	40	12
TOR1AIP1	grey	circle	40	12
TOR1AIP2	grey	circle	40	12
TP53INP2	grey	circle	40	12
TPM3	grey	circle	40	12
TPSAB1	grey	circle	40	12
TPSB2	grey	circle	40	12
TRA2B	grey	circle	40	12
TRAF3	grey	circle	40	12
TRAF3IP1	grey	circle	40	12
TRAPPC10	grey	circle	40	12
TRAPPC2	grey	circle	40	12
TRIM11	grey	circle	40	12
TRIM38	grey	circle	40	12
TRMT1L	grey	circle	40	12
TRRAP	grey	circle	40	12
TSC22D3	grey	circle	40	12
TSC22D4	grey	circle	40	12
TSNAX	grey	circle	40	12
TSPAN2	grey	circle	40	12
TSPAN31	grey	circle	40	12
TTC18	grey	circle	40	12
TTLL3	grey	circle	40	12
TWF1	grey	circle	40	12
TWISTNB	grey	circle	40	12
TXNIP	grey	circle	40	12
TYMP	grey	circle	40	12
UBA3	grey	circle	40	12
UBASH3B	grey	circle	40	12
UBE2B	grey	circle	40	12
UBE2C	grey	circle	40	12
UBE2F	grey	circle	40	12
UBE2G1	grey	circle	40	12
UBE2H	grey	circle	40	12
UBE2M	grey	circle	40	12
UBE2N	grey	circle	40	12
UBL3	red	circle	120	36
UBL7	grey	circle	40	12
UBN2	grey	circle	40	12
UBQLN1	grey	circle	40	12
UBR5	grey	circle	40	12
UBXN4	grey	circle	40	12
UBXN7	grey	circle	40	12
USP1	grey	circle	40	12
USP10	grey	circle	40	12
USP32	red	circle	120	36
USP38	grey	circle	40	12
UXS1	grey	circle	40	12
VBP1	grey	circle	40	12
VEZF1	grey	circle	40	12
VNN3	grey	circle	40	12
VPRBP	grey	circle	40	12
VTA1	grey	circle	40	12
VTI1A	grey	circle	40	12
WDR20	grey	circle	40	12
WDR26	grey	circle	40	12
WDR36	grey	circle	40	12
WDR45	grey	circle	40	12
WDSUB1	grey	circle	40	12
WHSC1L1	grey	circle	40	12
WIPF2	grey	circle	40	12
WRB	grey	circle	40	12
WWP1	grey	circle	40	12
XK	grey	circle	40	12
XKR6	grey	circle	40	12
XPR1	grey	circle	40	12
XRCC5	grey	circle	40	12
YIPF4	grey	circle	40	12
YOD1	grey	circle	40	12
YPEL3	grey	circle	40	12
YPEL5	grey	circle	40	12
YTHDC1	grey	circle	40	12
YTHDF3	grey	circle	40	12
YWHAZ	grey	circle	40	12
ZBED6	grey	circle	40	12
ZBTB11	grey	circle	40	12
ZBTB33	grey	circle	40	12
ZBTB37	grey	circle	40	12
ZC3H12B	grey	circle	40	12
ZDHHC17	grey	circle	40	12
ZFAND3	grey	circle	40	12
ZFAND6	grey	circle	40	12
ZFP106	grey	circle	40	12
ZFR	grey	circle	40	12
ZFYVE16	grey	circle	40	12
ZKSCAN1	grey	circle	40	12
ZMIZ1	grey	circle	40	12
ZMYND15	grey	circle	40	12
ZNF107	grey	circle	40	12
ZNF117	grey	circle	40	12
ZNF20	grey	circle	40	12
ZNF217	grey	circle	40	12
ZNF236	grey	circle	40	12
ZNF252P	grey	circle	40	12
ZNF267	grey	circle	40	12
ZNF281	grey	circle	40	12
ZNF33A	grey	circle	40	12
ZNF367	red	circle	120	36
ZNF430	grey	circle	40	12
ZNF493	grey	circle	40	12
ZNF498	grey	circle	40	12
ZNF644	grey	circle	40	12
ZNF652	grey	circle	40	12
ZNF682	grey	circle	40	12
ZNF701	grey	circle	40	12
ZNF709	grey	circle	40	12
ZNF738	grey	circle	40	12
ZNF763	grey	circle	40	12
ZNF765	grey	circle	40	12
ZNF844	grey	circle	40	12
ZNF865	grey	circle	40	12
ZNFX1-AS1	grey	circle	40	12
ZRANB1	grey	circle	40	12
ZRANB2	grey	circle	40	12
ZSCAN16	grey	circle	40	12
ZSCAN30	grey	circle	40	12
ZSWIM6	red	circle	120	36
ZXDC	grey	circle	40	12
ZYG11B	grey	circle	40	12
