source	target
SOS1	RIN1
SOS1	LAMC3
SOS1	NF2
SOS1	BCL11B
SOS1	CEPT1
SOS2	KLHL24
SOS2	PTK2
SOS2	JMJD1C
SOS2	KIAA1109
SOS2	ZNF252P
SOS2	ZBED1
SRGAP2P2	LOC100509683
SSH1	RAB12
STAG2	FBXO38
TANK	RASA2
TANK	VAMP4
TANK	ATG3
TANK	NFXL1
TANK	PNPLA8
TANK	TMEM170B
TANK	CTBS
TBC1D12	TRAK1
TBC1D12	SLC25A43
TCP11L2	C4orf34
TCP11L2	EEF2K
TFDP1	SNRPD1
TFDP1	DPY30
TFDP1	PURB
TFDP1	IPO5
TMEM91	RAB37
TMOD3	RFWD2
TNFRSF11B	TMEM80
TOP2A	MKI67
TOP2A	FAM111B
TOP2A	NCAPG
TPM4	NAA20
TPM4	TTPAL
TPM4	C1orf198
TPM4	ARL1
TPM4	TMEM70
TPM4	TNFRSF11B
TRAK1	FOSL2
TRAK1	LOC100505880
TRIM25	PTBP3
TRIM25	TMOD3
UBE2D1	USP48
UBE2D1	NCK1
UBE2W	MOB1A
UFL1	SLC16A7
UFL1	SSH1
USP47	EIF5
USP47	SLC5A3
USP47	PCCB
USP47	BRWD3
USP47	AKAP13
WEE1	SOS2
YPEL3	ACSS1
ZBED1	CAMKK2
ZBED6	ZC3H11A
ZBED6	RPL36A
ZBED6	HTR2B
ZBED6	PAFAH1B1
ZC3H11A	GTF3C3
ZC3H11A	AZI2
ZFAND6	7-Mar
ZMYND8	PCBD2
ZMYND8	PIGR
ZNF252P	ZNF763
ZNF252P	GSTA4
ZNF540	GOLGA8A
