Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
activation of MAPKK activity (GO:0000186)	7/60	0.00008956021295	0.04565779656199	-2.12165768685395	6.54866808527706	MAP2K1;KIDINS220;MAPK1;BRAF;KRAS;MAP3K7;HRAS
fibroblast growth factor receptor signaling pathway (GO:0008543)	10/163	0.00044403540102	0.08403420271151	-2.31677714733177	5.73757132407873	MAP2K1;MAPK1;PTPN11;BRAF;KRAS;PIK3CB;CBL;SOS1;HRAS;TNRC6B
positive regulation of neuron death (GO:1901216)	6/55	0.00040085436756	0.08403420271151	-2.20253730577086	5.45465277070725	SRPK2;BAG1;NF1;ZNF746;RHOA;PICALM
transforming growth factor beta receptor signaling pathway (GO:0007179)	9/134	0.00046154524832	0.08403420271151	-2.17848678047913	5.39509088992742	USP15;SMAD4;TFDP1;TGFBRAP1;UBE2D3;CBL;MAP3K7;RHOA;PTK2
regulation of MAP kinase activity (GO:0043405)	13/273	0.00066279495972	0.10559152202041	-2.35822528535133	5.3017083067995	MAP2K1;HTR2B;PTPN11;PIK3CB;SORL1;DUSP6;SPRED1;PDCD10;NF1;MAPK1;KRAS;MAP3K7;HRAS
negative regulation of phosphorylation (GO:0042326)	14/325	0.00105810583041	0.12023465524476	-2.42856606957552	5.14445575502353	ERRFI1;UBE2B;PDE4D;NR2F2;IGF1;SORL1;DUSP6;SPRED1;GNAQ;BAG1;NF1;BDKRB2;NF2;PAFAH1B1
regulation of translation (GO:0006417)	12/264	0.00155064305721	0.12023465524476	-2.40402797636588	5.09247646715854	EIF4A2;PPP1R15B;CNOT6L;DDX3X;BCL3;MAPK1;SELT;CNOT8;EIF4G3;RHOA;SOX4;TNRC6B
regulation of intracellular transport (GO:0032386)	15/394	0.00228684249035	0.12672090234562	-2.45498438885523	5.07142875603189	MAP2K1;SMAD4;TMEM30A;PPP1R12A;PDE4D;PTPN11;IGF1;SORL1;RHOA;TFDP1;GNAQ;BCL3;NF1;MAPK1;SOX4
negative regulation of phosphorus metabolic process (GO:0010563)	17/458	0.00154235904242	0.12023465524476	-2.39198437264903	5.06696438114672	PPP1R37;ERRFI1;UBE2B;PDE4D;NR2F2;IQGAP1;IGF1;SORL1;DUSP6;SPRED1;GNAQ;BAG1;NF1;BDKRB2;NF2;HRAS;PAFAH1B1
negative regulation of phosphate metabolic process (GO:0045936)	17/458	0.00154235904242	0.12023465524476	-2.38938878810644	5.0614661284926	PPP1R37;ERRFI1;UBE2B;PDE4D;NR2F2;IQGAP1;IGF1;SORL1;DUSP6;SPRED1;GNAQ;BAG1;NF1;BDKRB2;NF2;HRAS;PAFAH1B1
negative regulation of protein phosphorylation (GO:0001933)	12/260	0.00137045482461	0.12023465524476	-2.38807197717172	5.05867671474088	ERRFI1;SPRED1;UBE2B;PDE4D;GNAQ;BAG1;NF1;BDKRB2;NR2F2;NF2;SORL1;DUSP6
response to peptide hormone (GO:0043434)	15/364	0.00108532584003	0.12023465524476	-2.38685925442534	5.05610779203788	SMARCC1;MAP2K1;UBE2B;INSIG2;PTPN11;BRAF;PIK3CB;PTK2;GNB1;MAPK1;KRAS;PPARA;SOS1;HRAS;APPL1
MAPK cascade (GO:0000165)	10/170	0.00060606818274	0.10299118652082	-2.22009593343318	5.04652640144825	MAP2K1;HTR2B;NF1;MAPK1;BRAF;KRAS;MAP3K7;HRAS;DUSP6;CAMKK2
cellular response to peptide hormone stimulus (GO:0071375)	12/261	0.00141378875112	0.12023465524476	-2.38222975327849	5.04630107353178	SMARCC1;MAP2K1;UBE2B;GNB1;MAPK1;PTPN11;KRAS;PIK3CB;SOS1;HRAS;PTK2;APPL1
response to peptide (GO:1901652)	15/384	0.00180149266343	0.12023465524476	-2.35982874911521	4.99884880273305	SMARCC1;MAP2K1;UBE2B;INSIG2;PTPN11;BRAF;PIK3CB;PTK2;GNB1;MAPK1;KRAS;PPARA;SOS1;HRAS;APPL1
cellular response to peptide (GO:1901653)	12/273	0.00202828174795	0.12023465524476	-2.34934588980592	4.97664285718422	SMARCC1;MAP2K1;UBE2B;GNB1;MAPK1;PTPN11;KRAS;PIK3CB;SOS1;HRAS;PTK2;APPL1
response to insulin (GO:0032868)	12/246	0.00087029898311	0.12023465524476	-2.34090849695338	4.95876984365518	SMARCC1;MAP2K1;UBE2B;INSIG2;MAPK1;PTPN11;KRAS;PIK3CB;PPARA;SOS1;HRAS;APPL1
cellular response to fibroblast growth factor stimulus (GO:0044344)	10/183	0.00103645892531	0.12023465524476	-2.32773417145933	4.93086253841219	MAP2K1;MAPK1;PTPN11;BRAF;KRAS;PIK3CB;CBL;SOS1;HRAS;TNRC6B
negative regulation of neuron death (GO:1901215)	9/155	0.00123067768676	0.12023465524476	-2.32632050801477	4.92786796102179	ROCK1;RASA1;BAG1;BRAF;KRAS;PPARA;SORL1;HRAS;RHOA
response to fibroblast growth factor (GO:0071774)	10/187	0.00121053631829	0.12023465524476	-2.32139592960679	4.91743617740703	MAP2K1;MAPK1;PTPN11;BRAF;KRAS;PIK3CB;CBL;SOS1;HRAS;TNRC6B
epidermal growth factor receptor signaling pathway (GO:0007173)	10/193	0.00151580131757	0.12023465524476	-2.29323570180471	4.85778408566693	MAP2K1;MAPK1;PTPN11;KRAS;IQGAP1;PIK3CB;CBL;SOS1;HRAS;TNRC6B
cellular response to insulin stimulus (GO:0032869)	10/195	0.00163045308207	0.12023465524476	-2.28835144739984	4.8474377207906	SMARCC1;MAP2K1;UBE2B;MAPK1;PTPN11;KRAS;PIK3CB;SOS1;HRAS;APPL1
ERBB signaling pathway (GO:0038127)	10/196	0.00169036194324	0.12023465524476	-2.28617103337841	4.84281892799702	MAP2K1;MAPK1;PTPN11;KRAS;IQGAP1;PIK3CB;CBL;SOS1;HRAS;TNRC6B
placenta blood vessel development (GO:0060674)	4/30	0.00197155225531	0.12023465524476	-2.28557902094062	4.84156486213866	MAP2K1;RBM15;MAPK1;NR2F2
insulin receptor signaling pathway (GO:0008286)	9/148	0.0009048849798	0.12023465524476	-2.27216335192744	4.81314631650921	SMARCC1;MAP2K1;MAPK1;PTPN11;KRAS;PIK3CB;SOS1;HRAS;APPL1
positive regulation of translation (GO:0045727)	6/66	0.00097608971026	0.12023465524476	-2.24706464854114	4.75997948250917	DDX3X;BCL3;MAPK1;EIF4G3;RHOA;SOX4
receptor-mediated endocytosis (GO:0006898)	9/152	0.00108108456684	0.12023465524476	-2.23033495470359	4.72454080500289	CANX;CLTC;HTR2B;MAPK1;APOBR;SORL1;SCYL2;IGF2R;PICALM
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	10/196	0.00169036194324	0.12023465524476	-2.22561960790102	4.71455223878707	USP15;SMAD4;TFDP1;TGFBRAP1;UBE2D3;CBL;ECSIT;MAP3K7;RHOA;PTK2
positive regulation of Ras protein signal transduction (GO:0046579)	4/30	0.00197155225531	0.12023465524476	-2.22357772690259	4.71022690187942	MAP2K1;KRAS;IGF1;HRAS
regulation of Rac protein signal transduction (GO:0035020)	3/13	0.00189578034105	0.12023465524476	-2.21910000076425	4.70074168988935	NF1;KRAS;HRAS
acid secretion (GO:0046717)	5/47	0.00136447418147	0.12023465524476	-2.20621426682651	4.67344571102175	ACE;MYO6;STARD10;BDKRB2;SLC38A2
heart development (GO:0007507)	9/167	0.00200490887606	0.12023465524476	-2.19901323743668	4.65819169856119	GNAQ;ASXL2;NF1;MICAL2;PTPN11;FOXL1;PPARA;SOX4;CDKL1
response to transforming growth factor beta (GO:0071559)	9/166	0.00192838245015	0.12023465524476	-2.19166223635759	4.64261999957375	USP15;SMAD4;TFDP1;TGFBRAP1;UBE2D3;CBL;MAP3K7;RHOA;PTK2
cellular response to transforming growth factor beta stimulus (GO:0071560)	9/166	0.00192838245015	0.12023465524476	-2.18916286874742	4.63732556420832	USP15;SMAD4;TFDP1;TGFBRAP1;UBE2D3;CBL;MAP3K7;RHOA;PTK2
signal transduction by phosphorylation (GO:0023014)	10/202	0.00208839281038	0.12098439258323	-2.17516953509921	4.59416193376919	MAP2K1;HTR2B;NF1;MAPK1;BRAF;KRAS;MAP3K7;HRAS;DUSP6;CAMKK2
regulation of cell-matrix adhesion (GO:0001952)	6/78	0.00216999807459	0.12291833538059	-2.1006087180018	4.40336969266411	ROCK1;RASA1;NF1;PIK3CB;NF2;PTK2
neuron projection guidance (GO:0097485)	14/367	0.00312096593586	0.16235392184723	-2.29380059985133	4.17007587060572	MAP2K1;SMAD4;BCL11B;ROCK1;PTPN11;RHOA;PTK2;CACNB3;FEZ2;MAPK1;KRAS;SOS1;SOS2;HRAS
axon guidance (GO:0007411)	14/367	0.00312096593586	0.16235392184723	-2.29118617047041	4.16532289910616	MAP2K1;SMAD4;BCL11B;ROCK1;PTPN11;RHOA;PTK2;CACNB3;FEZ2;MAPK1;KRAS;SOS1;SOS2;HRAS
regulation of nucleocytoplasmic transport (GO:0046822)	9/178	0.00301763721857	0.16235392184723	-2.26424681049577	4.11634777240722	SMAD4;PPP1R12A;GNAQ;BCL3;NF1;PTPN11;IGF1;RHOA;SOX4
regulation of intracellular protein transport (GO:0033157)	10/219	0.00363973382783	0.18191532406137	-2.37288543476136	4.04390446579148	SMAD4;TMEM30A;GNAQ;BCL3;NF1;PTPN11;IGF1;SORL1;RHOA;SOX4
positive regulation of organelle organization (GO:0010638)	13/340	0.00426056009334	0.19393156567734	-2.37411190795197	3.89413690600513	NCKAP1;CNOT6L;ANXA2;UBE2B;BRAF;IGF1;RHOA;CLIP1;TFDP1;ASXL2;NF2;EIF4G3;HRAS
regulation of protein serine/threonine kinase activity (GO:0071900)	15/416	0.00374410804819	0.18353329643918	-2.27204385057053	3.85193039025574	MAP2K1;HTR2B;PTPN11;NR2F2;IQGAP1;PIK3CB;SORL1;DUSP6;SPRED1;PDCD10;NF1;MAPK1;KRAS;MAP3K7;HRAS
regulation of cell-substrate adhesion (GO:0010810)	8/149	0.00359712873075	0.18191532406137	-2.23619094800115	3.81094781421412	ROCK1;SMOC1;RASA1;NF1;BRAF;PIK3CB;NF2;PTK2
vesicle transport along microtubule (GO:0047496)	3/18	0.00424698315447	0.19393156567734	-2.2998586663575	3.77234303120291	RAB1A;MAP2K1;PAFAH1B1
regulation of neuron apoptotic process (GO:0043523)	9/188	0.00425466652236	0.19393156567734	-2.29780871545576	3.76898059936673	SRPK2;ROCK1;RASA1;BAG1;NF1;BRAF;KRAS;HRAS;RHOA
GTP metabolic process (GO:0046039)	11/258	0.00385058477124	0.1851913317337	-2.17791610486314	3.67276315340279	ARF3;RAB1A;RIT1;NME7;GNAQ;GNB1;RAB18;KRAS;RAB17;HRAS;RHOA
regulation of vesicle-mediated transport (GO:0060627)	12/306	0.00491192127271	0.21587047110601	-2.26360013124684	3.4702726690807	MAP2K1;ANXA2;ANKFY1;MAPK1;BRAF;STXBP5;PIK3CB;CBL;SYNJ2BP;SORL1;SCYL2;PICALM
chromatin modification (GO:0016568)	16/475	0.00524856048187	0.21932099456221	-2.25553891990389	3.42214626476007	MBD3;SMARCC1;PRMT2;UBE2B;CHD9;JMJD1C;ARID4A;DPY30;PHB;CDYL;ELK4;TBL1XR1;KAT6A;HLTF;MAP3K7;CENPQ
epithelial tube branching involved in lung morphogenesis (GO:0060441)	3/20	0.00552493286996	0.2235405378655	-2.28281361446802	3.42002576059104	RDH10;KRAS;HRAS
ventricular septum morphogenesis (GO:0060412)	3/20	0.00552493286996	0.2235405378655	-2.25102311460936	3.37239842572251	RBM15;SOX4;SAV1
Fc receptor signaling pathway (GO:0038093)	11/352	0.03049808564789	0.32545666895987	-2.99978007731137	3.36733097408557	NCKAP1;MAP2K1;MAPK1;PTPN11;KRAS;PIK3CB;SOS1;MAP3K7;HRAS;PTK2;TNRC6B
negative regulation of protein modification process (GO:0031400)	14/407	0.00742183342799	0.23534802632642	-2.27778893031454	3.29525423364772	ERRFI1;UBE2B;PDE4D;NR2F2;SORL1;DUSP6;UFL1;SPRED1;GNAQ;BAG1;NF1;BDKRB2;NF2;SOX4
guanosine-containing compound metabolic process (GO:1901068)	11/269	0.00518924983349	0.21932099456221	-2.15916261372036	3.27592231211313	ARF3;RAB1A;RIT1;NME7;GNAQ;GNB1;RAB18;KRAS;RAB17;HRAS;RHOA
embryonic morphogenesis (GO:0048598)	14/403	0.00684858882417	0.23534802632642	-2.26004038983767	3.26957759944817	YAP1;NCKAP1;MBNL1;SMAD4;INSIG2;HTR2B;MICAL2;C2ORF49;LMBR1;PRKRA;RDH10;GNAQ;MYO6;ASXL2
mRNA processing (GO:0006397)	14/397	0.00605568287302	0.23387781277786	-2.22643694831535	3.23491596379718	EIF4A2;RBM27;RBM39;MBNL1;CNOT6L;DHX9;CELF2;PAPD4;PTBP3;ERN2;HNRNPH1;SRSF4;CNOT8;RBM10
melanosome transport (GO:0032402)	3/22	0.00701022504922	0.23534802632642	-2.19264095333148	3.17207151557155	RAB1A;MAP2K1;RAB17
regulation of receptor-mediated endocytosis (GO:0048259)	5/64	0.00474846440376	0.21234799588048	-2.0440287999807	3.16728161640487	PIK3CB;CBL;SYNJ2BP;SCYL2;PICALM
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	13/444	0.03077091299307	0.32545666895987	-2.81862701497266	3.16398196111048	NCKAP1;MAP2K1;PDE4D;PTPN11;PIK3CB;PTK2;CACNB3;MAPK1;KRAS;SOS1;MAP3K7;HRAS;TNRC6B
positive regulation of MAP kinase activity (GO:0043406)	9/197	0.00567815069392	0.22615009560644	-2.12729855000028	3.16234918976336	MAP2K1;PDCD10;HTR2B;MAPK1;PTPN11;KRAS;PIK3CB;MAP3K7;HRAS
regulation of cell adhesion (GO:0030155)	12/336	0.00977169583045	0.24260746685183	-2.21310092062142	3.13443808138684	MAP2K1;PPP1R12A;ROCK1;SMOC1;RASA1;NF1;PTPN11;BRAF;PIK3CB;NF2;RHOA;PTK2
pigment granule transport (GO:0051904)	3/23	0.00783305889498	0.23534802632642	-2.15675292732267	3.12015267091088	RAB1A;MAP2K1;RAB17
negative regulation of neuron apoptotic process (GO:0043524)	7/133	0.00699686458999	0.23534802632642	-2.14477841651107	3.10282926709474	ROCK1;RASA1;BAG1;BRAF;KRAS;HRAS;RHOA
establishment of melanosome localization (GO:0032401)	3/23	0.00783305889498	0.23534802632642	-2.1312429453283	3.08324763767954	RAB1A;MAP2K1;RAB17
negative regulation of MAPK cascade (GO:0043409)	7/130	0.00623428521416	0.23534802632642	-2.12506180518145	3.07430544467536	SPRED1;NF1;IGF1;NF2;SORL1;DUSP6;PAFAH1B1
mRNA splice site selection (GO:0006376)	3/23	0.00783305889498	0.23534802632642	-2.12176214466672	3.06953185914421	MBNL1;CELF2;LUC7L
phosphatidylinositol-mediated signaling (GO:0048015)	7/136	0.00782662143193	0.23534802632642	-2.11913150172245	3.06572613457335	HTR2B;NF1;PTPN11;PIK3CB;IGF1;RHOA;TNRC6B
inositol lipid-mediated signaling (GO:0048017)	7/136	0.00782662143193	0.23534802632642	-2.11644663898111	3.06184197076984	HTR2B;NF1;PTPN11;PIK3CB;IGF1;RHOA;TNRC6B
GTP catabolic process (GO:0006184)	10/243	0.00725003267165	0.23534802632642	-2.08461937426589	3.01579778844791	ARF3;RAB1A;RIT1;GNAQ;GNB1;RAB18;KRAS;RAB17;HRAS;RHOA
regulation of androgen receptor signaling pathway (GO:0060765)	3/22	0.00701022504922	0.23534802632642	-2.07823218170223	3.00655750149401	PRMT2;PHB;IGF1
associative learning (GO:0008306)	5/65	0.00504904407225	0.21813581932495	-1.96759456186045	2.99593303991822	NF1;BRAF;KRAS;RIN1;HRAS
positive regulation of protein serine/threonine kinase activity (GO:0071902)	10/257	0.01037173829489	0.24260746685183	-2.11513665365268	2.99569026101372	MAP2K1;PDCD10;HTR2B;MAPK1;PTPN11;KRAS;IQGAP1;PIK3CB;MAP3K7;HRAS
guanosine-containing compound catabolic process (GO:1901069)	10/246	0.00784801186259	0.23534802632642	-2.06629551272444	2.98928884307654	ARF3;RAB1A;RIT1;GNAQ;GNB1;RAB18;KRAS;RAB17;HRAS;RHOA
phosphatidylinositol 3-kinase signaling (GO:0014065)	3/23	0.00783305889498	0.23534802632642	-2.06542086402609	2.98802349764095	HTR2B;NF1;PIK3CB
cellular response to nitrogen compound (GO:1901699)	14/438	0.01327115634624	0.2622339343144	-2.22157991674755	2.97362536134448	SMARCC1;MAP2K1;UBE2B;PDE4D;PTPN11;PIK3CB;PTK2;PRKRA;GNB1;MAPK1;KRAS;SOS1;HRAS;APPL1
establishment of pigment granule localization (GO:0051905)	3/24	0.00871047628941	0.24260746685183	-2.09667640426772	2.96954481589417	RAB1A;MAP2K1;RAB17
glycerolipid metabolic process (GO:0046486)	11/296	0.01005195486288	0.24260746685183	-2.08445285551277	2.95223247539032	ARF3;GPAM;INSIG2;LPCAT2;ACSL5;APOBR;PTPN11;CEPT1;PIK3CB;CDS2;PAFAH1B1
autophagy (GO:0006914)	6/102	0.00747178809901	0.23534802632642	-2.03194471776647	2.93959389504692	RAB1A;NBR1;WDFY3;PIK3CB;C9ORF72;ATG4D
organelle localization (GO:0051640)	7/129	0.00599443732333	0.23387781277786	-2.02088073224387	2.93625173019716	RAB1A;MAP2K1;ANKFY1;RAB17;SYNJ2BP;PTK2;PAFAH1B1
melanosome localization (GO:0032400)	3/25	0.00964321822561	0.24260746685183	-2.07262810158287	2.93548495218631	RAB1A;MAP2K1;RAB17
regulation of protein stability (GO:0031647)	7/138	0.00841877813893	0.24260746685183	-2.07235452621873	2.93509748452431	NCKAP1;UBE2B;GNAQ;MAPK1;MDM4;NF2;SOX4
regulation of cytoskeleton organization (GO:0051493)	12/350	0.01304407582085	0.25976054115123	-2.17351595684024	2.92988878985698	EML4;NCKAP1;CLIP1;PLEKHH2;ROCK1;RASA1;MAPK1;BRAF;NF2;HRAS;RHOA;PTK2
somatic stem cell maintenance (GO:0035019)	4/44	0.00696092386814	0.23534802632642	-2.01736503703264	2.91850161822357	YAP1;KAT6A;BRAF;SOX4
neuron projection morphogenesis (GO:0048812)	8/175	0.00888437831645	0.24260746685183	-2.05083732551308	2.90462244713753	WEE1;KIDINS220;SLC11A2;FBXO45;RHOA;PTK2;PICALM;PAFAH1B1
negative regulation of intracellular signal transduction (GO:1902532)	12/345	0.0117910856792	0.25865584930229	-2.14682807663549	2.90306301115105	SPRED1;DDX3X;UBE2B;RASA1;NF1;BDKRB2;IGF1;NF2;SORL1;RHOA;DUSP6;PAFAH1B1
receptor internalization (GO:0031623)	4/43	0.00645970528167	0.23534802632642	-2.00570777512418	2.90163717519052	CLTC;HTR2B;SCYL2;PICALM
regulation of establishment of protein localization (GO:0070201)	14/442	0.0142322886269	0.27073211723863	-2.21646105392231	2.89608440927173	SMAD4;TMEM30A;HTR2B;PTPN11;IGF1;SORL1;RHOA;TFDP1;GPAM;GNAQ;BCL3;NF1;SOX4;APPL1
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	3/25	0.00964321822561	0.24260746685183	-2.04115762704473	2.89091298851646	EIF4A2;CNOT6L;CNOT8
positive regulation of neuron apoptotic process (GO:0043525)	4/47	0.00861687079785	0.24260746685183	-2.03901856310386	2.88788340978722	SRPK2;BAG1;NF1;RHOA
RNA 3'-end processing (GO:0031123)	6/101	0.00714892231828	0.23534802632642	-1.99384578760608	2.88447655768629	EIF4A2;CNOT6L;PAPD4;SRSF4;TRNT1;CNOT8
visual learning (GO:0008542)	4/44	0.00696092386814	0.23534802632642	-1.97051899078289	2.85072991638601	NF1;BRAF;KRAS;HRAS
cellular component morphogenesis (GO:0032989)	14/437	0.01303894062033	0.25976054115123	-2.10672170564343	2.83985046867855	RAB1A;SMAD4;BCL11B;LAMC3;KIDINS220;SLC11A2;FNDC3B;FBXO45;RHOA;PTK2;WEE1;VAMP3;PICALM;PAFAH1B1
response to epidermal growth factor (GO:0070849)	3/27	0.01167724962382	0.25865584930229	-2.09023101445428	2.8265292451051	MAPK1;BRAF;IQGAP1
smooth muscle contraction (GO:0006939)	4/47	0.00861687079785	0.24260746685183	-1.99078152717468	2.81956478909494	ROCK1;PDE4D;HTR2B;BDKRB2
regulation of Ras GTPase activity (GO:0032318)	12/349	0.01278565594825	0.25865584930229	-2.08467968358965	2.81902241981659	ERRFI1;MAP2K1;RASA1;HTR2B;NF1;IQGAP1;SOS1;RIN2;SOS2;HRAS;PTK2;PAFAH1B1
negative regulation of cell-matrix adhesion (GO:0001953)	3/25	0.00964321822561	0.24260746685183	-1.98847878025082	2.81630338443748	RASA1;NF1;NF2
pigment granule localization (GO:0051875)	3/26	0.01063194709687	0.24637121045385	-1.99163285247952	2.79011011972351	RAB1A;MAP2K1;RAB17
ubiquitin-dependent protein catabolic process (GO:0006511)	12/355	0.01439674954635	0.27121127236597	-2.11823193414181	2.7639901037052	USP47;USP15;USP42;UBE2B;TBL1XR1;UBE2D3;CUL1;RLIM;DERL1;FBXO45;TBL1X;FBXO21
negative regulation of axonogenesis (GO:0050771)	4/48	0.00922123718273	0.24260746685183	-1.93785228476103	2.74460054706945	BCL11A;RUFY3;RHOA;PTK2
regulation of Ras protein signal transduction (GO:0046578)	6/109	0.01003320209062	0.24260746685183	-1.93045689628045	2.73412638067958	MAP2K1;RASA1;NF1;KRAS;IGF1;HRAS
regulation of RNA splicing (GO:0043484)	5/73	0.00795567921595	0.23580263164498	-1.88293659680985	2.72039172322678	SRPK2;MBNL1;HNRNPH1;SRSF4;PTBP3
negative regulation of protein kinase activity (GO:0006469)	8/189	0.0134458241267	0.26364158229968	-2.03267884004829	2.70989575947558	ERRFI1;SPRED1;GNAQ;NF1;NR2F2;NF2;SORL1;DUSP6
intracellular receptor signaling pathway (GO:0030522)	8/186	0.01234896196734	0.25865584930229	-1.99805553927189	2.70188432572402	PHB;NR2F2;AHR;MED16;PPARA;MAP3K7;RHOA;DCBLD2
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	5/76	0.00929510588439	0.24260746685183	-1.90510699586863	2.69822305043838	MAP2K1;UBE2D3;MAPK1;MAP3K7;DUSP6
cellular response to organonitrogen compound (GO:0071417)	13/411	0.01801324024973	0.28772354844694	-2.15136211171748	2.68007045400747	SMARCC1;MAP2K1;UBE2B;PDE4D;PTPN11;PIK3CB;PTK2;GNB1;MAPK1;KRAS;SOS1;HRAS;APPL1
regulation of protein localization to nucleus (GO:1900180)	7/156	0.01532146850557	0.27121127236597	-2.01100465040633	2.62407381488194	SMAD4;GNAQ;BCL3;NF1;IGF1;NF2;RHOA
negative regulation of cell adhesion (GO:0007162)	6/115	0.0126806569274	0.25865584930229	-1.93780544435818	2.62041072107634	MAP2K1;RASA1;NF1;PTPN11;NF2;PTK2
modification-dependent protein catabolic process (GO:0019941)	12/364	0.01709800940864	0.28772354844694	-2.0892579708803	2.60270390003559	USP47;USP15;USP42;UBE2B;TBL1XR1;UBE2D3;CUL1;RLIM;DERL1;FBXO45;TBL1X;FBXO21
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	5/79	0.01078239988719	0.24760664245453	-1.85223175810112	2.58555607784566	MAP2K1;UBE2D3;MAPK1;MAP3K7;DUSP6
visual behavior (GO:0007632)	4/49	0.00985256894367	0.24260746685183	-1.8244303181366	2.58395982429863	NF1;BRAF;KRAS;HRAS
Fc-epsilon receptor signaling pathway (GO:0038095)	9/295	0.05378826296434	0.38870694088138	-2.73098950151161	2.58059277529077	MAP2K1;MAPK1;PTPN11;KRAS;PIK3CB;SOS1;MAP3K7;HRAS;TNRC6B
modification-dependent macromolecule catabolic process (GO:0043632)	12/368	0.0184144732222	0.28772354844694	-2.05690094046199	2.562394962395	USP47;USP15;USP42;UBE2B;TBL1XR1;UBE2D3;CUL1;RLIM;DERL1;FBXO45;TBL1X;FBXO21
response to hypoxia (GO:0001666)	9/241	0.01851183285418	0.28772354844694	-2.05360428520656	2.55828813709627	SMAD4;UBE2B;UBE2D3;GNB1;SLC11A2;NF1;MDM4;PPARA;RHOA
regulation of axonogenesis (GO:0050770)	6/114	0.01220871533405	0.25865584930229	-1.88849141933364	2.55372549204576	BCL11A;RUFY3;TTL;RHOA;PTK2;PAFAH1B1
regulation of long-term neuronal synaptic plasticity (GO:0048169)	3/27	0.01167724962382	0.25865584930229	-1.88425757937007	2.5480002528768	NF1;KRAS;HRAS
lipid transport (GO:0006869)	8/193	0.01501709969372	0.27121127236597	-1.95182762294544	2.54685624695075	TMEM30A;ACE;STARD10;OSBP;BDKRB2;APOBR;PPARA;SORL1
toll-like receptor 3 signaling pathway (GO:0034138)	5/80	0.01131227028807	0.25517678729459	-1.86122793459131	2.54206267583434	MAP2K1;UBE2D3;MAPK1;MAP3K7;DUSP6
cellular response to hormone stimulus (GO:0032870)	14/462	0.01986896430047	0.29467817280637	-2.07102863559717	2.53053077810101	SMARCC1;MAP2K1;UBE2B;PTPN11;NR2F2;PIK3CB;PTK2;GNB1;MAPK1;KRAS;PPARA;SOS1;HRAS;APPL1
