nodename	color	shape	size	font_size
ATP1B3	grey	circle	40	12
ATP2B1	grey	circle	40	12
ATP2B2	grey	circle	40	12
ATP5B	grey	circle	40	12
ATP6AP2	grey	circle	40	12
ATP6V0B	grey	circle	40	12
ATP6V0E2	grey	circle	40	12
ATP6V1A	grey	circle	40	12
ATP6V1B2	grey	circle	40	12
ATP6V1C1	grey	circle	40	12
ATP6V1E1	grey	circle	40	12
ATP6V1F	grey	circle	40	12
ATP6V1H	grey	circle	40	12
ATP8A2	grey	circle	40	12
ATP9A	grey	circle	40	12
ATPBD4	grey	circle	40	12
ATPIF1	grey	circle	40	12
ATRNL1	grey	circle	40	12
AUH	grey	circle	40	12
AVIL	grey	circle	40	12
AW673036_RC	grey	circle	40	12
AXL	grey	circle	40	12
AXUD1	grey	circle	40	12
AY007114	grey	circle	40	12
B2M	grey	circle	40	12
B3GALNT1	grey	circle	40	12
B3GALT2	grey	circle	40	12
B3GNT2	grey	circle	40	12
B3GNT4	grey	circle	40	12
B4GALT6	grey	circle	40	12
BACE2	grey	circle	40	12
BAG3	grey	circle	40	12
BAI3	grey	circle	40	12
BANP	grey	circle	40	12
BASP1	grey	circle	40	12
BBOX1	grey	circle	40	12
BC000975	grey	circle	40	12
BC001980	grey	circle	40	12
BC005856	grey	circle	40	12
BC006563	grey	circle	40	12
BC007982	grey	circle	40	12
BC008052	grey	circle	40	12
BC014346	grey	circle	40	12
BC017428	grey	circle	40	12
BC022493	grey	circle	40	12
BC022570	grey	circle	40	12
BC028204	grey	circle	40	12
BC029571	grey	circle	40	12
BC030122	grey	circle	40	12
BC030740	grey	circle	40	12
BC031660	grey	circle	40	12
BC032913	grey	circle	40	12
BC035064	grey	circle	40	12
BC035072	grey	circle	40	12
BC035108	grey	circle	40	12
BC036043	grey	circle	40	12
BC037222	grey	circle	40	12
BC037827	grey	circle	40	12
BC037932	grey	circle	40	12
BC038570	grey	circle	40	12
BC038744	grey	circle	40	12
BC039519	grey	circle	40	12
BC040181	grey	circle	40	12
BC040287	grey	circle	40	12
BC040537	grey	circle	40	12
BC040634	grey	circle	40	12
BC041464	grey	circle	40	12
BC041476	grey	circle	40	12
BC041657	grey	circle	40	12
BCAN	grey	circle	40	12
BCAS2	grey	circle	40	12
BCKDHB	grey	circle	40	12
BCL3	grey	circle	40	12
BCL6	grey	circle	40	12
BCMO1	grey	circle	40	12
BDNF	grey	circle	40	12
BEX1	grey	circle	40	12
BEX2	red	circle	120	36
BEXL1	grey	circle	40	12
BF959359	grey	circle	40	12
BLCAP	grey	circle	40	12
BMP4	grey	circle	40	12
BMPR1B	grey	circle	40	12
BNIPL	grey	circle	40	12
BSCL2	grey	circle	40	12
BST2	grey	circle	40	12
BTG2	grey	circle	40	12
BTNL9	grey	circle	40	12
BUB1B	grey	circle	40	12
C10orf10	grey	circle	40	12
C10orf35	grey	circle	40	12
C10orf54	grey	circle	40	12
C10orf65	grey	circle	40	12
C10orf85	grey	circle	40	12
C11orf52	grey	circle	40	12
C11orf70	grey	circle	40	12
C12orf28	grey	circle	40	12
C12orf29	grey	circle	40	12
C13orf1	grey	circle	40	12
C13orf26	grey	circle	40	12
C14orf111	grey	circle	40	12
C14orf128	grey	circle	40	12
C14orf129	grey	circle	40	12
C14orf132	grey	circle	40	12
C14orf152	grey	circle	40	12
C14orf29	grey	circle	40	12
C14orf44	grey	circle	40	12
C14orf78	grey	circle	40	12
C15orf21	grey	circle	40	12
C15orf28	grey	circle	40	12
C18orf1	grey	circle	40	12
C1orf102	grey	circle	40	12
C1orf128	grey	circle	40	12
C1orf165	grey	circle	40	12
C1orf173	grey	circle	40	12
C1orf192	grey	circle	40	12
C1orf198	grey	circle	40	12
C1orf61	grey	circle	40	12
C1orf64	grey	circle	40	12
C1orf71	grey	circle	40	12
C1orf74	grey	circle	40	12
C1orf78	grey	circle	40	12
C1orf88	grey	circle	40	12
C1orf90	grey	circle	40	12
C1orf97	grey	circle	40	12
C1QA	grey	circle	40	12
C1QL3	grey	circle	40	12
C1QTNF4	grey	circle	40	12
C20orf103	grey	circle	40	12
C20orf133	grey	circle	40	12
C20orf141	grey	circle	40	12
C20orf149	grey	circle	40	12
C20orf175	grey	circle	40	12
C21orf122	grey	circle	40	12
C21orf62	grey	circle	40	12
C21orf71	grey	circle	40	12
C22orf35	grey	circle	40	12
C2orf32	grey	circle	40	12
C2orf39	grey	circle	40	12
C3orf14	grey	circle	40	12
C3orf26	red	circle	120	36
C3orf57	grey	circle	40	12
C4A	grey	circle	40	12
C4B	grey	circle	40	12
C4orf27	grey	circle	40	12
C5orf22	grey	circle	40	12
C5orf23	grey	circle	40	12
C6orf114	grey	circle	40	12
C6orf145	red	circle	120	36
C6orf57	grey	circle	40	12
C6orf97	grey	circle	40	12
C7orf16	grey	circle	40	12
C8orf16	grey	circle	40	12
C8orf47	grey	circle	40	12
C9orf116	grey	circle	40	12
C9orf125	grey	circle	40	12
C9orf4	grey	circle	40	12
C9orf72	grey	circle	40	12
C9orf88	grey	circle	40	12
C9orf94	grey	circle	40	12
CA10	grey	circle	40	12
CACNA1D	grey	circle	40	12
CACNA1E	grey	circle	40	12
CACNB2	red	circle	120	36
CALB1	grey	circle	40	12
CALCA	grey	circle	40	12
CALD1	grey	circle	40	12
CALM3	grey	circle	40	12
CAMK1D	grey	circle	40	12
CAMK2D	grey	circle	40	12
CAMK2N1	grey	circle	40	12
CAMK4	grey	circle	40	12
CAP2	grey	circle	40	12
CARD10	grey	circle	40	12
CARD6	grey	circle	40	12
CARD9	grey	circle	40	12
CARHSP1	grey	circle	40	12
CARTPT	grey	circle	40	12
CASP1	grey	circle	40	12
CASP4	grey	circle	40	12
CASP5	grey	circle	40	12
CAV2	grey	circle	40	12
CBLN2	grey	circle	40	12
CCBE1	grey	circle	40	12
CCDC102A	grey	circle	40	12
CCDC113	grey	circle	40	12
CCDC132	grey	circle	40	12
CCDC25	grey	circle	40	12
CCDC4	grey	circle	40	12
CCDC50	grey	circle	40	12
CCDC6	grey	circle	40	12
CCL20	grey	circle	40	12
CCNA1	grey	circle	40	12
CCNB1	grey	circle	40	12
CCNC	grey	circle	40	12
CCNG1	grey	circle	40	12
CCNH	grey	circle	40	12
CCR1	red	circle	120	36
CCRK	grey	circle	40	12
CD109	grey	circle	40	12
CD2BP2	grey	circle	40	12
CD44	grey	circle	40	12
CD47	grey	circle	40	12
CD59	grey	circle	40	12
CD93	grey	circle	40	12
CD99	grey	circle	40	12
CDA	grey	circle	40	12
CDC40	grey	circle	40	12
CDC42	grey	circle	40	12
CDC42EP3	grey	circle	40	12
CDC42SE2	grey	circle	40	12
CDH13	grey	circle	40	12
CDH5	grey	circle	40	12
CDH8	grey	circle	40	12
CDK2AP1	grey	circle	40	12
CDK2AP2	grey	circle	40	12
CDK5R2	grey	circle	40	12
CDK6	grey	circle	40	12
CDKN1A	grey	circle	40	12
CDKN3	grey	circle	40	12
CEBPB	grey	circle	40	12
CEBPD	grey	circle	40	12
CEP170L	grey	circle	40	12
CEP72	grey	circle	40	12
CFB	grey	circle	40	12
CFHR1P	grey	circle	40	12
CH25H	grey	circle	40	12
CHAC2	grey	circle	40	12
CHAF1B	grey	circle	40	12
CHCHD6	grey	circle	40	12
CHD9	grey	circle	40	12
CHDH	grey	circle	40	12
CHEK1	grey	circle	40	12
CHGB	grey	circle	40	12
CHI3L1	grey	circle	40	12
CHI3L2	grey	circle	40	12
CHKB	grey	circle	40	12
CHMP6	grey	circle	40	12
CHN2	grey	circle	40	12
CHORDC1	grey	circle	40	12
CHRDL2	grey	circle	40	12
CHRM3	grey	circle	40	12
CHST3	grey	circle	40	12
CHST6	grey	circle	40	12
CIDEA	grey	circle	40	12
CIRBP	grey	circle	40	12
CKMT1B	red	circle	120	36
CLDN15	grey	circle	40	12
CLEC2B	grey	circle	40	12
CLEC7A	grey	circle	40	12
CLGN	grey	circle	40	12
CLIC1	grey	circle	40	12
CLIC2	grey	circle	40	12
CLTA	red	circle	120	36
CLUL1	grey	circle	40	12
CMAS	grey	circle	40	12
CMTM5	grey	circle	40	12
CMYA5	grey	circle	40	12
CNKSR2	grey	circle	40	12
CNN3	grey	circle	40	12
CNP	red	circle	120	36
CNTN6	grey	circle	40	12
CNTNAP2	grey	circle	40	12
CNTNAP4	grey	circle	40	12
COG1	grey	circle	40	12
COL12A1	grey	circle	40	12
COL14A1	grey	circle	40	12
COL27A1	grey	circle	40	12
COL5A2	grey	circle	40	12
Contig1007_RC	grey	circle	40	12
Contig10154_RC	grey	circle	40	12
Contig10653_RC	grey	circle	40	12
Contig11275_RC	grey	circle	40	12
Contig11604_RC	grey	circle	40	12
Contig12205_RC	grey	circle	40	12
Contig12648_RC	grey	circle	40	12
Contig12803_RC	grey	circle	40	12
Contig1389_RC	grey	circle	40	12
Contig13957_RC	grey	circle	40	12
Contig14720_RC	grey	circle	40	12
Contig15496_RC	grey	circle	40	12
Contig15728_RC	grey	circle	40	12
Contig16181_RC	grey	circle	40	12
Contig16329_RC	grey	circle	40	12
Contig17350_RC	grey	circle	40	12
Contig18476_RC	grey	circle	40	12
Contig19324_RC	grey	circle	40	12
Contig1970_RC	grey	circle	40	12
Contig19733_RC	grey	circle	40	12
Contig20600_RC	grey	circle	40	12
Contig20749_RC	red	circle	120	36
Contig20914_RC	grey	circle	40	12
Contig20953_RC	grey	circle	40	12
Contig21200_RC	red	circle	120	36
Contig21464_RC	grey	circle	40	12
Contig23423_RC	grey	circle	40	12
Contig23475_RC	grey	circle	40	12
Contig23881_RC	grey	circle	40	12
Contig23920_RC	grey	circle	40	12
Contig24024_RC	grey	circle	40	12
Contig24152_RC	grey	circle	40	12
Contig24453_RC	grey	circle	40	12
Contig24986	grey	circle	40	12
Contig25031_RC	grey	circle	40	12
Contig25356_RC	grey	circle	40	12
Contig25597_RC	grey	circle	40	12
Contig25809_RC	grey	circle	40	12
Contig25861_RC	grey	circle	40	12
Contig26077_RC	grey	circle	40	12
Contig26278_RC	grey	circle	40	12
Contig26388_RC	grey	circle	40	12
Contig26627_RC	grey	circle	40	12
Contig26835_RC	grey	circle	40	12
Contig26837_RC	grey	circle	40	12
Contig26975_RC	grey	circle	40	12
Contig27391_RC	grey	circle	40	12
Contig27591_RC	grey	circle	40	12
Contig27741_RC	grey	circle	40	12
Contig27967_RC	grey	circle	40	12
Contig28164_RC	grey	circle	40	12
Contig28226_RC	grey	circle	40	12
Contig30343_RC	grey	circle	40	12
Contig30499_RC	grey	circle	40	12
Contig30671_RC	grey	circle	40	12
Contig31208_RC	grey	circle	40	12
Contig31335_RC	grey	circle	40	12
Contig31398_RC	grey	circle	40	12
Contig31509_RC	grey	circle	40	12
Contig31699_RC	grey	circle	40	12
Contig31928_RC	grey	circle	40	12
Contig32084_RC	grey	circle	40	12
Contig32099_RC	grey	circle	40	12
Contig32183_RC	grey	circle	40	12
Contig32577_RC	grey	circle	40	12
Contig32758_RC	grey	circle	40	12
Contig32899_RC	grey	circle	40	12
Contig33039_RC	grey	circle	40	12
Contig33077	grey	circle	40	12
Contig33234_RC	grey	circle	40	12
Contig33579_RC	grey	circle	40	12
Contig33654_RC	grey	circle	40	12
Contig33870_RC	grey	circle	40	12
Contig33979_RC	grey	circle	40	12
Contig34504_RC	grey	circle	40	12
Contig34605_RC	grey	circle	40	12
Contig34732_RC	grey	circle	40	12
Contig35138_RC	grey	circle	40	12
Contig35522_RC	grey	circle	40	12
Contig35568_RC	grey	circle	40	12
Contig35608_RC	grey	circle	40	12
Contig36122_RC	grey	circle	40	12
Contig36385_RC	grey	circle	40	12
Contig36420_RC	grey	circle	40	12
Contig37142_RC	grey	circle	40	12
Contig37690_RC	grey	circle	40	12
Contig38398_RC	grey	circle	40	12
Contig38493_RC	grey	circle	40	12
Contig38542_RC	grey	circle	40	12
Contig38790_RC	grey	circle	40	12
Contig38942_RC	grey	circle	40	12
Contig39045_RC	grey	circle	40	12
Contig39132_RC	grey	circle	40	12
Contig39408_RC	grey	circle	40	12
Contig39490_RC	grey	circle	40	12
Contig39732_RC	grey	circle	40	12
Contig40149_RC	grey	circle	40	12
Contig40165_RC	grey	circle	40	12
Contig40464_RC	grey	circle	40	12
Contig40549_RC	grey	circle	40	12
Contig40585_RC	grey	circle	40	12
Contig40929_RC	grey	circle	40	12
Contig41352_RC	grey	circle	40	12
Contig41698_RC	grey	circle	40	12
Contig41774_RC	grey	circle	40	12
Contig41850_RC	grey	circle	40	12
Contig41905_RC	grey	circle	40	12
Contig42161_RC	grey	circle	40	12
Contig42274_RC	grey	circle	40	12
Contig42297_RC	grey	circle	40	12
Contig42599_RC	grey	circle	40	12
Contig42933_RC	grey	circle	40	12
Contig43096_RC	grey	circle	40	12
Contig43449_RC	grey	circle	40	12
Contig43481_RC	grey	circle	40	12
Contig43645_RC	grey	circle	40	12
Contig43791_RC	grey	circle	40	12
Contig44168_RC	grey	circle	40	12
Contig44269_RC	grey	circle	40	12
Contig44758_RC	grey	circle	40	12
Contig44890_RC	grey	circle	40	12
Contig45185_RC	grey	circle	40	12
Contig45279_RC	grey	circle	40	12
Contig45303_RC	grey	circle	40	12
Contig4539	grey	circle	40	12
Contig45549_RC	grey	circle	40	12
Contig45911_RC	grey	circle	40	12
Contig46178_RC	grey	circle	40	12
Contig46351_RC	grey	circle	40	12
Contig46677_RC	grey	circle	40	12
Contig46881_RC	grey	circle	40	12
Contig46942_RC	grey	circle	40	12
Contig47221_RC	grey	circle	40	12
Contig47252_RC	grey	circle	40	12
Contig47297_RC	grey	circle	40	12
Contig47381_RC	grey	circle	40	12
Contig47441_RC	grey	circle	40	12
Contig47453_RC	red	circle	120	36
Contig47779_RC	grey	circle	40	12
Contig48208_RC	grey	circle	40	12
Contig48481	grey	circle	40	12
Contig48653_RC	grey	circle	40	12
Contig48944_RC	grey	circle	40	12
Contig48954_RC	grey	circle	40	12
Contig49306_RC	grey	circle	40	12
Contig49369_RC	grey	circle	40	12
Contig50004_RC	grey	circle	40	12
Contig51066_RC	grey	circle	40	12
Contig51392_RC	grey	circle	40	12
Contig51566_RC	grey	circle	40	12
Contig51690_RC	grey	circle	40	12
Contig51808_RC	grey	circle	40	12
Contig52214_RC	grey	circle	40	12
Contig52635_RC	grey	circle	40	12
Contig52960_RC	grey	circle	40	12
Contig5403_RC	grey	circle	40	12
Contig54544_RC	grey	circle	40	12
Contig55221_RC	grey	circle	40	12
Contig55984_RC	grey	circle	40	12
Contig56026_RC	grey	circle	40	12
Contig56093_RC	grey	circle	40	12
Contig5621_RC	grey	circle	40	12
Contig565_RC	grey	circle	40	12
Contig56513_RC	grey	circle	40	12
Contig5667_RC	grey	circle	40	12
Contig57230_RC	grey	circle	40	12
Contig57645_RC	grey	circle	40	12
Contig6064_RC	grey	circle	40	12
Contig63171_RC	grey	circle	40	12
Contig63625_RC	grey	circle	40	12
Contig63649_RC	grey	circle	40	12
Contig6383_RC	grey	circle	40	12
Contig67249_RC	grey	circle	40	12
Contig7245_RC	grey	circle	40	12
Contig8660_RC	grey	circle	40	12
Contig8977_RC	grey	circle	40	12
COPS4	grey	circle	40	12
CP	grey	circle	40	12
CPEB3	grey	circle	40	12
CPNE6	grey	circle	40	12
CPT2	grey	circle	40	12
CREG2	grey	circle	40	12
CREM	grey	circle	40	12
CRHBP	grey	circle	40	12
CRYM	grey	circle	40	12
CSDA	grey	circle	40	12
CSNK2A1	grey	circle	40	12
CSPG5	grey	circle	40	12
CSRP1	grey	circle	40	12
CTAG1B	grey	circle	40	12
CTH	grey	circle	40	12
CTNNA1	grey	circle	40	12
CTSB	grey	circle	40	12
CTSC	grey	circle	40	12
CTSH	grey	circle	40	12
CTSZ	grey	circle	40	12
CXCL1	grey	circle	40	12
CXCL12	grey	circle	40	12
CXCL2	grey	circle	40	12
CXCL5	grey	circle	40	12
CXorf21	grey	circle	40	12
CYFIP2	grey	circle	40	12
CYHR1	grey	circle	40	12
CYP19A1	grey	circle	40	12
CYP26A1	grey	circle	40	12
CYP27A1	grey	circle	40	12
CYP3A5	grey	circle	40	12
CYP46A1	grey	circle	40	12
CYP4X1	grey	circle	40	12
CYR61	grey	circle	40	12
CYS1	grey	circle	40	12
CYYR1	grey	circle	40	12
DACT2	grey	circle	40	12
DBC1	grey	circle	40	12
DCC	grey	circle	40	12
DDHD2	grey	circle	40	12
DDIT3	grey	circle	40	12
DDIT4	grey	circle	40	12
DDIT4L	grey	circle	40	12
DDN	grey	circle	40	12
DDR1	grey	circle	40	12
DDX1	grey	circle	40	12
DDX17	grey	circle	40	12
DDX25	grey	circle	40	12
DENND2D	grey	circle	40	12
DGCR6	grey	circle	40	12
DGKE	grey	circle	40	12
DHX36	grey	circle	40	12
DIRAS2	grey	circle	40	12
DIRAS3	grey	circle	40	12
DIRC2	grey	circle	40	12
DKK3	grey	circle	40	12
DLEU2L	grey	circle	40	12
DLEU7	grey	circle	40	12
DLL4	grey	circle	40	12
DLX1	grey	circle	40	12
DMN	grey	circle	40	12
DMXL2	grey	circle	40	12
DNAH7	grey	circle	40	12
DNAH9	grey	circle	40	12
DNAJA1	grey	circle	40	12
DNAJB14	grey	circle	40	12
DNAJB4	grey	circle	40	12
DNAJB6	grey	circle	40	12
DNAJC3	grey	circle	40	12
DNASE1	grey	circle	40	12
DNM1L	grey	circle	40	12
DOK1	grey	circle	40	12
DOPEY1	grey	circle	40	12
DOPEY2	grey	circle	40	12
DPP10	grey	circle	40	12
DPYSL2	grey	circle	40	12
DRD1	grey	circle	40	12
DSCR1L1	red	circle	120	36
DTNA	grey	circle	40	12
DTX3L	grey	circle	40	12
DUSP9	grey	circle	40	12
DYNC1I1	grey	circle	40	12
DYNC1LI1	grey	circle	40	12
DYNC2LI1	grey	circle	40	12
DYNLRB2	grey	circle	40	12
DYNLT3	grey	circle	40	12
E2F3	grey	circle	40	12
EAF1	grey	circle	40	12
EBF1	grey	circle	40	12
EBNA1BP2	grey	circle	40	12
EDG3	grey	circle	40	12
EDIL3	grey	circle	40	12
EDN3	grey	circle	40	12
EEF1E1	grey	circle	40	12
EFCAB3	grey	circle	40	12
EFNA1	grey	circle	40	12
EFNA4	grey	circle	40	12
EGF	grey	circle	40	12
EID1	red	circle	120	36
EIF1AX	grey	circle	40	12
EIF1B	grey	circle	40	12
EIF3S8	grey	circle	40	12
EIF4A2	grey	circle	40	12
EIF4EBP1	grey	circle	40	12
EIF5A2	grey	circle	40	12
ELAVL1	grey	circle	40	12
ELAVL2	grey	circle	40	12
ELK1	grey	circle	40	12
ELK4	grey	circle	40	12
ELMOD1	grey	circle	40	12
ELOVL2	grey	circle	40	12
ELOVL4	grey	circle	40	12
ELOVL7	grey	circle	40	12
ELTD1	grey	circle	40	12
EML2	grey	circle	40	12
EMP2	grey	circle	40	12
EMP3	grey	circle	40	12
ENC1	grey	circle	40	12
ENO2	grey	circle	40	12
ENST00000229384	grey	circle	40	12
ENST00000236199	grey	circle	40	12
ENST00000240700	grey	circle	40	12
ENST00000240820	grey	circle	40	12
ENST00000246352	grey	circle	40	12
ENST00000250621	grey	circle	40	12
ENST00000256075	grey	circle	40	12
ENST00000256973	grey	circle	40	12
ENST00000257675	grey	circle	40	12
ENST00000258318	grey	circle	40	12
ENST00000262362	red	circle	120	36
ENST00000266592	grey	circle	40	12
ENST00000266926	grey	circle	40	12
