nodename	color	shape	size	font_size
MTX2	grey	circle	40	12
MZT1	grey	circle	40	12
N4BP2	grey	circle	40	12
NAA20	grey	circle	40	12
NAPA	grey	circle	40	12
NBR1	grey	circle	40	12
NDUFA2	grey	circle	40	12
NF1	lightgreen	circle	40	12
NKAPL	grey	circle	40	12
NNT	grey	circle	40	12
NOTCH1	grey	circle	40	12
NPEPL1	grey	circle	40	12
NRAS	lightgreen	circle	40	12
NSMAF	grey	circle	40	12
NT5C2	grey	circle	40	12
NUDT3	grey	circle	40	12
NUPL1	grey	circle	40	12
OSBPL11	grey	circle	40	12
PABPC1L	grey	circle	40	12
PAN3-AS1	grey	circle	40	12
PCTP	grey	circle	40	12
PHC2	grey	circle	40	12
PHF20L1	grey	circle	40	12
PIGN	grey	circle	40	12
PINK1	grey	circle	40	12
PLAC8L1	grey	circle	40	12
PLAUR	grey	circle	40	12
PLEKHF2	grey	circle	40	12
PPM1D	grey	circle	40	12
PPP2R2A	grey	circle	40	12
PRDX3	grey	circle	40	12
PRKCI	grey	circle	40	12
PRPF18	grey	circle	40	12
PSMD12	grey	circle	40	12
PSMD5	grey	circle	40	12
PTP4A2	grey	circle	40	12
PTPN11	lightgreen	circle	40	12
PTPRE	grey	circle	40	12
RAB11B	grey	circle	40	12
RAB14	grey	circle	40	12
RAB8B	grey	circle	40	12
RAF1	lightgreen	circle	40	12
RAP1GAP2	grey	circle	40	12
RAPGEF2	grey	circle	40	12
RBM15	grey	circle	40	12
RBM5	grey	circle	40	12
RBM7	grey	circle	40	12
REM2	grey	circle	40	12
RGL3	grey	circle	40	12
RIT1	lightgreen	circle	40	12
RNF130	grey	circle	40	12
RNPC3	grey	circle	40	12
RPGRIP1	grey	circle	40	12
RTN4	grey	circle	40	12
SAP30L	grey	circle	40	12
SCP2	grey	circle	40	12
SELT	grey	circle	40	12
SHOC2	lightgreen	circle	40	12
SLC22A1	grey	circle	40	12
SLC25A33	grey	circle	40	12
SLC25A34	grey	circle	40	12
SLC25A51	grey	circle	40	12
SMEK2	grey	circle	40	12
SNRK-AS1	grey	circle	40	12
SNX27	grey	circle	40	12
SORL1	grey	circle	40	12
SOS1	lightgreen	circle	40	12
SOS2	lightgreen	circle	40	12
SP3	grey	circle	40	12
SPAG9	grey	circle	40	12
SPATA1	grey	circle	40	12
SPCS3	grey	circle	40	12
SPRY3	grey	circle	40	12
SRFBP1	red	circle	120	36
SSR1	grey	circle	40	12
SSR3	grey	circle	40	12
STARD3NL	grey	circle	40	12
STK19	grey	circle	40	12
STK40	grey	circle	40	12
STX3	grey	circle	40	12
SULF2	grey	circle	40	12
SVIL	grey	circle	40	12
TAF13	grey	circle	40	12
TET2	grey	circle	40	12
TFCP2	grey	circle	40	12
TGIF1	grey	circle	40	12
THOC7	grey	circle	40	12
TLN1	grey	circle	40	12
TM2D1	grey	circle	40	12
TMCC1	grey	circle	40	12
TMEM14A	grey	circle	40	12
TMEM167B	grey	circle	40	12
TMEM170A	grey	circle	40	12
TMEM230	grey	circle	40	12
TMEM64	grey	circle	40	12
TMEM88	grey	circle	40	12
TP53INP2	grey	circle	40	12
TRA2B	grey	circle	40	12
UBE2H	grey	circle	40	12
UBE2M	grey	circle	40	12
UBXN7	grey	circle	40	12
USP32	grey	circle	40	12
VEZF1	grey	circle	40	12
VNN3	grey	circle	40	12
ZKSCAN1	grey	circle	40	12
ZMIZ1	grey	circle	40	12
ZNF217	grey	circle	40	12
ZNF281	grey	circle	40	12
ZNF33A	grey	circle	40	12
ZNF763	grey	circle	40	12
ZNF765	grey	circle	40	12
ZSCAN30	grey	circle	40	12
ZXDC	grey	circle	40	12
