source	target
Contig30955_RC	Contig19918_RC
Contig30955_RC	RP11-262H14.4
BACH1	SNX10
BACH1	BAZ1A
BACH1	ETNK1
BACH1	RP5-1022P6.2
LDHA	EMP1
LDHA	ZNF790
Contig26641	NM_174950
JUNB	EGR3
JUNB	ZFP36
JUNB	CXCL2
JUNB	FOS
JUNB	ZC3H12A
JUNB	PLK3
JUNB	OSM
JUNB	AK096732
JUNB	IER3
CAV1	AF074993
ABCB1	ARHGEF3
ACTB	YWHAH
ACTB	hCT1833306.1
NM_014859	RORC
NM_014859	RAET1E
NM_014859	RTKN
NM_020217	TGFBR3
NM_020217	SPTBN1
NM_020217	Contig41774_RC
NM_020217	Contig20302_RC
NM_020217	AK057607
TSPAN7	CYTL1
TSPAN7	S1PR1
TSPAN7	HHEX
TSPAN7	JAM2
TSPAN7	SELP
TSPAN7	MRAP2
TSPAN7	C10orf136
RPLP1	UBA52
RPLP1	hCG_1818237
MIRN101-1	Contig50836_RC
MIRN101-1	HSS00014001
PRG4	SHISA3
PRG4	C8orf47
PRG4	CA389076
CD1C	IL1R2
CD1C	CD1B
CD1C	FCER1A
GPX3	Contig20603_RC
GPX3	CYP4B1
BDKRB1	KBTBD11
BDKRB1	TCERG1L
C18orf1	ITGA9
CDKN1C	C7orf13
DHRS9	HTR2B
MKL2	TRPM6
LIF	BDKRB1
LIF	hCT2273672
C12orf5	LACTB
Contig48769_RC	ENST00000296057
Contig48769_RC	NRK
DUSP8	CES2
ZNF507	MON2
SORBS1	TULP4
SORBS1	Contig55944_RC
SORBS1	KATNAL2
SORBS1	MYOM1
SORBS1	Contig50156_RC
SORBS1	CAT
SORBS1	DIXDC1
SORBS1	C2CD2
VPS13C	GOLGA8G
VPS13C	MYO5A
VPS13C	Contig575_RC
VPS13C	AK002123
VPS13C	RGPD4
VPS13C	AL137429
VPS13C	HSS00022884
VPS13C	HSS00325090
EZR	ERBB3
EZR	C11orf9
EZR	AK055146
EZR	KLK10
EZR	COBL
EZR	AF086394
MRC1	VNN1
MRC1	SESN1
MRC1	DAB2
MRC1	MYO5A
MRC1	FAM23B
MRC1	SEPP1
MRC1	CCDC141
MRC1	TLR4
CCDC80	Contig54847_RC
ASTN1	Contig32099_RC
ASTN1	CHGB
ASTN1	PODXL
ASTN1	TRIM17
CSTB	C13orf15
CSTB	AK054806
REC8	CCDC40
REC8	MMEL1
REC8	KLK10
REC8	LRRN4
REC8	RP4-691N24.1
REC8	COL8A1
REC8	ZNF556
REC8	FAM19A3
REC8	hCT1958566.1
REC8	DNAJC22
PCDH17	PCDH17
MAP4	CLTCL1
MAP4	AMFR
MAP4	MAN2A2
MAP4	AL109670
TNNT2	CTSL2
TNNT2	AK024999
TNNT2	SPANXA2
TNNT2	HSS00049515
TNNT2	SLC6A3
MCTP1	CYSLTR1
TPPP3	CREB5
TPPP3	TPPP
TPPP3	ENST00000255883
TPPP3	CRIP1
TPPP3	ODF3L1
TPPP3	GLIPR2
TPPP3	THBS3
COL4A4	COL4A3
COL4A4	COL4A4
IGLJ3	IGHG3
IGLJ3	IGLL1
Contig33579_RC	INADL
RPS19	Contig43135_RC
RPS19	CLEC11A
PTGDS	OMG
PTGDS	ABCB5
PTGDS	IGSF10
PTGDS	HSS00164486
PDLIM3	PRSS23
PDLIM3	MLF1
PDLIM3	TNFAIP8L3
COL5A2	FAT
COL5A2	SOBP
COL5A2	SPARC
COL5A2	MICALL1
COL5A2	MXRA5
LAMA2	MYOC
LAMA2	TMEM163
LAMA2	PCDH18
LAMA2	APOD
PTGS2	LIF
KLRC1	KLRC2
C8orf16	Contig29788_RC
C8orf16	C8orf15
C8orf16	AK057196
HRG	MBL2
NPC2	ALOX5AP
NPC2	C11orf75
NPC2	SERPINB1
NPC2	MR1
C1orf128	RSE_00000122977
C1orf128	FAM174A
GLI3	FZD7
GLI3	GLI3
GLI3	RIPK5
GLI3	PTGFRN
GLI3	ARHGAP28
GLI3	CDCA7L
GLI3	SOX4
GLI3	CDH11
GLI3	AK056431
EGR2	DUSP2
EGR2	CD83
EGR2	GDF15
EGR2	CCL3
EGR2	PLAUR
EGR2	ATF3
EGR2	PTPRE
EGR2	IL1RN
EGR2	CCL3L3
PRKACA	LPHN1
PRKACA	APBB1IP
EGR3	EGR2
EGR3	DUSP5
EGR3	GEM
EGR3	NR4A3
EGR3	AK098447
TMEM98	KCNJ12
TMEM98	TSPAN5
TMEM98	CYB5R2
TMEM98	SDC4
TMEM98	KCTD14
TMEM98	NM_153225
CD37	EVI2B
CD37	HLA-DPB1
CDH1	PPAPDC1A
CDH1	CNKSR1
CDH1	SCG5
CDH1	SPOCK2
CDH1	KCTD8
CDH1	FBXL16
CDH1	TMEM130
CDH1	BC032911
KIAA1239	HSS00100143
PMAIP1	Contig29732_RC
Contig50905_RC	EPHA3
Contig50905_RC	HSS00131072
CAV2	CAV1
CAV2	GLYAT
CAV2	ASPH
CAV2	ELOVL5
CDKN2C	TRDV1
CDKN2C	RNF175
CDKN2C	HSS00095567
CDKN2C	HHIPL2
APOBEC3B	RTP4
CFHR1	CFHR1
CFHR1	CFH
CFHR1	BC031314
KLF9	F3
KLF9	Contig29369_RC
KLF9	KIAA1370
KLF9	CUTC
KLF9	AL359582
KLF9	EPHB3
KLF9	AL080205
AL157488	Contig16208_RC
AL157488	C21orf34
CFB	TIMP1
CFB	CFI
CFB	AK056142
CFB	WFDC2
CFB	X89214_sat
SFRS5	RIOK3
SFRS5	ATP1B1
SFRS5	Contig14284_RC
SFRS5	Contig39852_RC
SFRS5	SH3BP5
SFRS5	Contig44987_RC
SFRS5	AF086534
SFRS5	C2orf58
SFRS5	OAZ2
SFRS5	TNKS2
SFRS5	HSS00257402
C11orf9	REC8
C11orf9	FAM83H
C11orf9	GRB7
C11orf9	GAL3ST1
C11orf9	GATA6
C11orf9	AB011146
C11orf9	TGM1
C11orf9	PRKCZ
C11orf9	EPPK1
C11orf9	SPEG
C11orf9	MUC1
C11orf9	SLAIN1
C11orf9	EPHB6
C11orf9	IGSF9
C11orf9	WNK4
C11orf9	KNDC1
ANK3	HSS00045980
KCNA4	AK095844
Contig57822_RC	ZEB2
Contig57822_RC	ALDH1L2
Contig57822_RC	RPL23AP7
Contig57822_RC	AB033076
Contig57822_RC	Contig475_RC
Contig57822_RC	AL049443
Contig57822_RC	KIAA1715
ZNF207	SLC25A36
ZNF207	Contig10004_RC
ZNF207	Contig41850_RC
ZNF207	PRRC1
ZNF207	Contig25722_RC
ZNF207	U28831
ZNF207	Contig31587_RC
ZNF207	AK023302
ZNF207	TBL1XR1
ZNF207	BC039395
SEMA3B	DHCR24
SPP1	FCGBP
Contig48318_RC	SSH2
Contig48318_RC	ADCY7
Contig48318_RC	GIMAP1
Contig48318_RC	TIAM1
Contig48318_RC	AK056155
CDO1	S100B
CDO1	B4GALT6
GSTO1	NPC2
GSTO1	ZFP28
GSTO1	hCT1646998.3
HYOU1	Contig47297_RC
HYOU1	ASPA
HYOU1	OPA3
HYOU1	STAT3
HYOU1	PDIA4
HYOU1	MYH9
SOX6	MYO5B
SOX6	Contig22818_RC
SOX6	MX2
AL117645	GOLIM4
AL117645	C21orf91
AL117645	Contig35629_RC
AL117645	Contig50520_RC
AL117645	YES1
AL117645	Contig47539_RC
AL117645	Contig57726_RC
AL117645	PCM1
AL117645	DCBLD1
AL117645	HSS00174258
NRG2	DDX11
NRG2	PPP1R16B
NRG2	SHOX
NRG2	CYP4B1
KL	ITGA6
KL	PRND
AXIN2	SNAI2
ARHGDIB	GMFG
ARHGDIB	C6orf115
ARHGDIB	CENPP
ARHGDIB	CDCA7
ARHGDIB	DNMT3A
ARHGDIB	HSS00126851
SP5	CTNND2
Contig43632_RC	WSB1
Contig43632_RC	HMBOX1
Contig43632_RC	ZNF813
PLXNA2	CAMK2N1
PGM2	CA13
PRKAR2B	SPTBN1
PRKAR2B	STBD1
PRKAR2B	GLRB
Contig11097_RC	IGFBP5
Contig11097_RC	Contig27444_RC
Contig11097_RC	MMAB
Contig11097_RC	DHRS3
PTPRM	GJC1
PTPRM	CNN3
PTPRM	DMGDH
PTPRM	ERG
SERPINE1	USP2
SERPINE1	FILIP1L
SERPINE1	TNC
SERPINE1	MFSD2
SERPINE1	CCIN
SERPINE1	ANKRD43
SERPINE1	BATF3
SERPINE1	AF035291
SERPINE1	HSS00020342
PACSIN2	RASGRP2
Contig21406_RC	SEMA6A
Contig21406_RC	Contig41806_RC
Contig21406_RC	AF147347
Contig36794_RC	GOLGA8G
PDZRN4	ANO4
PDZRN4	TSPAN2
PDZRN4	F5
ADAMTSL3	ENPEP
ADAMTSL3	AGTR1
Contig6568_RC	AK055302
Contig34291_RC	Contig6118_RC
Contig34291_RC	Contig15169_RC
Contig34291_RC	AK000974
Contig34291_RC	AK022264
Contig34291_RC	AF086037
Contig34291_RC	AK001132
Contig34291_RC	CADM1
Contig34291_RC	XM_212535
Contig34291_RC	AL832405
Contig34291_RC	BC016339
PEAR1	Contig41363_RC
PEAR1	GIMAP1
PEAR1	SCN4B
FHL1	THBS1
SRGAP2P1	Contig34043_RC
SRGAP2P1	MPDZ
SRGAP2P1	Contig63302_RC
SRGAP2P1	C10orf118
SRGAP2P1	HSS00119155
SRGAP2P1	KRAS
Contig38542_RC	Contig49614_RC
Contig38542_RC	PTER
Contig38542_RC	HSS00381345
Contig38542_RC	HSS00046190
Contig34880_RC	Contig42328_RC
Contig34880_RC	AK024366
Contig34880_RC	AK054828
Contig34880_RC	AK026286
Contig34880_RC	APOLD1
Contig34880_RC	HES5
Contig34880_RC	AF087961
Contig34880_RC	HSS00200472
YWHAB	DNAJA1
YWHAB	LAP3
YWHAB	GSTM5
NR4A2	PTGS2
NR4A2	Contig43708_RC
NR4A2	AK022474
NR4A2	TCP11L2
Contig45911_RC	1-Mar
Contig45911_RC	MGAT4A
Contig45911_RC	MSR1
SGMS2	NDFIP2
SGMS2	AF131784
SGMS2	RABGAP1L
SGMS2	FRMD4B
SGMS2	SEMA3C
SGMS2	hCT1951519.1
SGMS2	DPP4
RPL12	ANKRD16
RPL12	hCT6393.3
ENPP2	TIAM1
LRRN2	AEBP1
LRRN2	NGFR
LRRN2	IGFBP4
LRRN2	CREB3L1
TYMS	ENOSF1
U63542	AK023783
CDH5	HSS00090186
RCAN2	AK025205
FAM83H	KIAA1522
FAM83H	MMEL1
FAM83H	C1RL
FAM83H	ARNT2
STON2	Contig30994_RC
STON2	C8orf79
STON2	FAM19A2
STON2	IGSF10
PROCR	CST6
PROCR	RAMP1
9-Sep	LIMK1
9-Sep	Contig40252_RC
9-Sep	KIF26A
9-Sep	LEPROT
Contig36638_RC	Contig40234_RC
Contig36638_RC	AK056037
Contig36638_RC	NCRNA00115
Contig36638_RC	AK093521
Contig36638_RC	BC036621
Contig57091_RC	Contig41392_RC
Contig57091_RC	FAM111A
Contig57091_RC	ZNF471
Contig57091_RC	RFXAP
Contig57091_RC	S73397
RAB5C	Contig39739_RC
RAB5C	EXT1
RAB5C	TMEM57
RAB5C	SLC16A3
RAB5C	TRAF4
RAB5C	MMP14
RAB5C	ANXA6
RAB5C	CLPTM1
RAB5C	AP2B1
RAB5C	PHF5A
RAB5C	SRGAP1
MTSS1	Contig35866_RC
SLC35A3	Contig31122_RC
Contig36052_RC	CCDC40
Contig36052_RC	FAM155A
Contig36052_RC	Contig64477
Contig36052_RC	KCNMB2
Contig36052_RC	HSS00043969
TSKU	SLC29A1
S1PR1	SPRY2
S1PR1	CDS1
S1PR1	ETS2
S1PR1	CDH5
S1PR1	GADD45A
S1PR1	AK021471
S1PR1	ASRGL1
S1PR1	BC035064
STEAP1	PNO1
SULT1A2	SULT1A1
KCNJ12	MXRA5
MDFI	MRPL12
MDFI	AK000792
MDFI	HSS00095386
Contig43449_RC	Contig26641
Contig43449_RC	SHC4
Contig43449_RC	NEGR1
Contig43449_RC	KLKB1
Contig43449_RC	Contig27655_RC
Contig43449_RC	C8orf79
Contig43449_RC	CTTNBP2
F13A1	CLEC4G
F13A1	CD163L1
F13A1	NCF4
LRRC32	CX3CL1
LRRC32	LAMA5
LRRC32	NOTCH3
LRRC32	XM_211349
LRRC32	AATK
PLA2G16	ABCC4
PLA2G16	FAM89A
PLA2G16	CIDEA
PLA2G16	TM7SF2
PLA2G16	C20orf3
PLA2G16	ORMDL3
PLA2G16	BC039445
PLA2G16	FAM87B
TXN	KCNJ12
TXN	ENST00000296045
TXN	MFSD1
TXN	MMP19
TXN	XM_096506
RPL34	RPS8
RPL34	ENST00000268750
RPL34	HSS00061243
AK000802	Contig14068_RC
AK000802	AK056840
XYLT1	MARK1
XYLT1	BMPER
XYLT1	AK025384
LIG4	BANK1
LIG4	ZDHHC21
LIG4	MANEA
NFIL3	RDH10
CLCN5	C9
CAPZA2	HIBCH
CAPZA2	UAP1
CAPZA2	NT5C3
CAPZA2	GPR34
CAPZA2	TRNT1
CAPZA2	CD36
CAPZA2	PPP1R2
CAPZA2	P2RY12
ECHDC1	UGP2
ECHDC1	LEPREL1
ECHDC1	Contig51808_RC
CBLN4	C7
CBLN4	KCNMB2
LAT2	CD1D
LAT2	LILRA2
LAT2	AOAH
LAT2	FCGR1B
GCH1	VCAM1
GCH1	B2M
SOX15	ART5
SOX15	AF339771
PPM2C	SMCHD1
PPM2C	AK093202
PPM2C	AK098043
PPM2C	HSS00183432
PPM2C	HSS00330444
PDGFRA	LAMA2
PDGFRA	LUM
PDGFRA	NT5E
PDGFRA	Contig48076_RC
PDGFRA	NOVA1
PDGFRA	FAM129A
PDGFRA	C1orf21
PDGFRA	SPOCK1
SEC23A	Contig565_RC
SEC23A	ENST00000267877
SEC23A	BC013940
SEC23A	CHAC2
UGP2	CCT6B
RPL7	UBR7
LIMCH1	PALMD
LIMCH1	C18orf1
LIMCH1	PLOD2
SLK	DHX36
SLK	BC010113
PF4V1	PPBPL2
PF4V1	IL8RBP
SLITRK5	AK021689
SERPINB2	SERPINB7
SERPINB2	CNTNAP2
DDX3Y	EIF1AY
DDX3Y	AK024336
DDX3Y	CYorf15A
DDX3Y	hCT2343554
Contig2512_RC	GPR146
Contig2512_RC	SLC29A4
Contig2512_RC	DHDDS
LXN	RARRES1
LXN	Contig42711_RC
LXN	HSS00011783
NES	FBLIM1
NES	ERG
NES	hCT2250787
LONRF3	ARHGAP20
QDPR	GLYAT
QDPR	ALDH9A1
MGLL	KANK4
STK17B	TNFAIP8
STK17B	ZNF503
AS3MT	C10orf32
FZD1	SPRY1
GNA15	BATF
GNA15	NINJ1
GNA15	LAIR1
CXCR4	CYTIP
CXCR4	QPCT
CXCR4	CD69
CXCR4	UBE4B
ADCY5	Contig44431_RC
ADCY5	HSS00016386
CPA3	FCER1A
CPA3	KIT
CPA3	TPSB2
CPA3	RGS13
CPA3	CTSG
CPA3	C1orf186
Contig54540_RC	Contig14284_RC
Contig54540_RC	NM_013307
Contig54540_RC	MED1
Contig54540_RC	TNPO1
Contig40464_RC	BC041405
RPS21	Contig8891_RC
RPS21	C12orf57
RPS21	ENST00000238047
MGAM	HAL
CD44	GLIPR2
RPS15	hCT13097.2
IRS1	Contig50189_RC
IRS1	ADRB1
PICALM	ADSS
PICALM	RAB1A
PICALM	PDK4
PICALM	APBB2
BZRAP1	VAMP2
BZRAP1	Contig32099_RC
BZRAP1	Contig753_RC
BZRAP1	HSS00176608
BZRAP1	VANGL2
GABARAPL2	AL080190
GABARAPL2	hCT2293997
AEBP1	MEGF6
AEBP1	KIAA0802
AEBP1	FBLN7
H2AFJ	HSS00230133
TFAP4	GOLIM4
TFAP4	CES2
TFAP4	HOXA3
TFAP4	HIST4H4
PXMP2	HYI
PXMP2	BDH1
PXMP2	PALLD
ITGB2	DOK2
ITGB2	AK097116
AK000872	AK021932
AK000872	NM_173673
AK000872	AK024979
LYPD6	CHST2
LYPD6	ANXA3
LYPD6	Contig23837_RC
LYPD6	PCP4
LYPD6	RERG
LYPD6	AK000952
LYPD6	PTPRT
LYPD6	RNF182
SLC25A36	Contig10973_RC
SLC25A36	AF211977
SLC25A36	AL117426
ANXA1	STEAP1
ANXA1	CD36
ANXA1	SYNC
ANXA1	LBH
ANXA1	VANGL2
CSGALNACT2	ABCC4
CSGALNACT2	DOCK10
CSGALNACT2	WDR41
CSGALNACT2	PELO
CSGALNACT2	RP1-19N1.1
CSGALNACT2	XM_210054
TMOD1	TCEA3
MMD	LDHA
MMD	ASAH1
MMD	AK056011
CLEC2D	HSS00094537
Contig48014_RC	AK022092
Contig48014_RC	hCT2325330
Contig48014_RC	AL713724
PTPRZ1	RIMS2
SEZ6L2	BCAS1
SEZ6L2	NM_182574
SEZ6L2	ATP7B
SEZ6L2	IL28RA
SEZ6L2	CYP2S1
Contig11012_RC	ERAP2
AKR1C3	PPAP2A
TPRG1	PGBD5
CYTIP	TMEM71
CYTIP	AK023739
SLC35C1	IMPDH1
SLC35C1	C6orf145
SLC35C1	C1QTNF1
SLC35C1	ADRA2A
SLC35C1	HSS00296008
KIAA1522	ARHGAP23
KIAA1522	SEZ6L2
KIAA1522	SALL2
KIAA1522	MYO1D
KIAA1522	NHSL1
KIAA1522	PTPRF
KIAA1522	Contig46653_RC
KIAA1522	ZNRF3
KIAA1522	H6PD
KIAA1522	IL16
KIAA1522	NEO1
KIAA1522	SH3BP4
KIAA1522	COL18A1
RGS7BP	SLC31A1
Contig48715_RC	TNFSF15
CDC42BPA	AL157488
CDC42BPA	SEMA6A
CDC42BPA	HSS00332697
CDC42BPA	HSS00371094
VNN1	MAN1A1
AL133611	Contig40520_RC
Contig35522_RC	Contig21319_RC
DCLK1	PDGFRA
DCLK1	AF052152
DCLK1	Contig49723_RC
Contig20748_RC	MME
Contig20748_RC	SLC16A7
Contig20748_RC	TMEM170B
ASGR1	RBP5
CH25H	RUNX1
CH25H	CCL2
CH25H	SELE
CH25H	NM_175884
CLIC3	NM_014392
CLIC3	WNT2B
CLIC3	RHBDL2
CLIC3	AGXT2L1
HHEX	MEF2C
HHEX	NRARP
HHEX	HOXD1
HHEX	SCPEP1
HHEX	AF147316
BHLHB2	TRIB1
BHLHB2	AK074510
BHLHB2	hCT1971392.1
BMP2K	TMEM2
BMP2K	Contig15526_RC
BMP2K	DOCK8
BMP2K	DENND1A
PNN	MAP4K5
GMFG	TTC26
GMFG	CSTA
GMFG	SNN
GMFG	AIF1
GMFG	CCDC88C
GMFG	ZNRF3
GMFG	CCRL2
GMFG	MR1
LPXN	IRF8
LPXN	CD44
LPXN	CD83
LPXN	ATP6V1B2
LPXN	LONRF2
LPXN	CKS2
LPXN	RGS10
LPXN	CD48
PLAC2	ARMC4
AL049279	AK000778
ADAMTS1	ZNF331
PRKAA2	MAP9
KCNK1	PDLIM3
KCNK1	HSS00166255
PRDX6	DCXR
PRDX6	CTH
PRDX6	PCOLCE2
COL3A1	COL5A1
COL3A1	POSTN
COL3A1	TNC
COL3A1	Contig375_RC
COL3A1	COL6A3
COL3A1	PTGFRN
COL3A1	FNDC1
RNF141	OSGIN2
RNF141	RRM2B
Contig32087_RC	Contig51566_RC
BMP2	Contig21464_RC
JMJD2C	P4HA1
JMJD2C	Contig24811_RC
JMJD2C	Contig12803_RC
JMJD2C	AK055584
JMJD2C	FRG1B
FBN1	DCLK1
FBN1	PLXNC1
FBN1	NT5E
FBN1	GPSM2
FBN1	CD248
FBN1	Contig25938_RC
FBN1	COCH
FBN1	FIGF
FBN1	ROBO2
FBN1	KCNAB1
FBN1	PXDNL
FBN1	VIT
FBN1	TRIO
FBN1	COL12A1
FBN1	AF146695
FBN1	AK022245
FBN1	DUXAP10
FBN1	FSTL1
FBN1	TNFRSF19
AF119847	CDC2L6
AF119847	AK054865
IGHA1	AK026778
IGHA1	IGHA2
Contig41578_RC	Contig53177_RC
Contig41578_RC	AL137331
Contig41578_RC	HSS00327746
Contig41578_RC	HSS00204106
Contig41578_RC	HSS00291617
ARRDC4	hCT1971392.1
ATP1B1	XPO1
ATP1B1	TCEAL3
ATP1B1	AK021749
Contig41122_RC	Contig12508_RC
ITM2A	ZNF826
LIFR	MKL2
AIG1	TMEM182
AIG1	ADI1
NM_014392	RBP1
NM_014392	SNCA
AF131819	Contig20404_RC
AF131819	GJA1
AF131819	Contig23881_RC
AF131819	MLF1
BDP1	EEA1
BDP1	FAR1
BDP1	HSS00338843
BDP1	SMC4
Contig18967_RC	AK022390
ADAM12	AMPD3
ADAM12	C10orf90
ADAM12	PLXNA4
KLKB1	CYP4V2
S100A9	LST1
S100A9	S100A8
S100A9	SERPINB1
S100A9	TREM1
S100A9	FCGR3A
S100A9	SLC11A1
LUM	FAP
LUM	ASPN
LUM	Contig48076_RC
CAMSAP1L1	PLEKHA5
CAMSAP1L1	Contig50905_RC
CAMSAP1L1	FIGN
CAMSAP1L1	Contig45469_RC
CAMSAP1L1	Contig14720_RC
CAMSAP1L1	ZNF268
CAMSAP1L1	NAV3
APOC1	HAMP
APOC1	NM_000041_sat
PPM1H	FAM101B
PTPRCAP	UTS2
PTPRCAP	ENST00000303432
Contig41277_RC	Contig10073_RC
Contig41277_RC	SLC16A7
Contig41277_RC	Contig44260_RC
Contig41277_RC	ACP1
BCAT1	SOAT1
CALHM2	NM_018594
GCLM	Contig1970_RC
GCLM	Contig51797_RC
GCLM	AK090686
TCF15	REEP2
TCF15	C8orf4
TCF15	LTF
TCF15	CHMP4C
TCF15	PKD1L1
TCF15	KIF25
TCF15	NTF3
TCF15	OR51E1
CST6	CA9
CST6	EPS8L1
CST6	CAPN6
CST6	RAB17
CST6	NPFFR2
FAM149A	CYP4V2
Contig20404_RC	AF147300
Contig20404_RC	AK022043
PFKFB3	HSS00100143
CD302	STON2
CD302	TBC1D12
Contig36520_RC	SAMD5
Contig36520_RC	PPP1R12B
Contig36520_RC	NM_153225
Contig36520_RC	hCT2321846
OR1A2	AK058047
CUBN	HLA-DRB4
CUBN	HLA-DRB3
NUFIP2	Contig31928_RC
NUFIP2	Contig38542_RC
