source target
ASXL2 LOC100505725
ASXL2 TTLL5
ASXL2 FCF1
ASXL2 ZNHIT6
LOC100506777 LMBRD1
ZNF642 CRYBB2P1
ZNF642 RPL17
ZNF642 SYNCRIP
ZNF642 ZNF573
LCT RGN
LCT LOC389023
NET1 GALNT7
NET1 DPP7
VPREB3 GP1BA
VPREB3 LTF
VPREB3 BCAS4
VPREB3 AFAP1-AS1
VPREB3 SNX29
VPREB3 CCL21
ZFP82 CCDC80
ZFP82 ZNF331
AEBP1 CD34
AEBP1 ARHGEF10
AEBP1 ADCY4
AEBP1 MRVI1
MIA-RAB4B SLC25A35
SLC25A36 MARCH6
SLC25A36 JMJD1C
SLC25A36 RAPGEF5
SLC25A36 ZNF507
METAP1D PRKAG2-AS1
PTGS2 DCUN1D3
ZNF93 ERC1
ZNF93 SLC29A4
CRELD2 SERPINB8
CRELD2 NAP1L5
CRELD2 CLPB
CRELD2 CASP5
CRELD2 SPCS3
CRELD2 LOC100506668
ELTD1 CYYR1
ELTD1 TEK
ELTD1 FAM65C
ELTD1 C13orf44-AS1
DNAJB12 TMEM140
DNAJB12 C14orf102
AKAP9 OTUD7B
AKAP9 GPR107
TCP11L2 CDK3
PGM3 ANXA3
PGM3 ALG5
PGM3 ILF3
PGM3 SNRPD1
PGM3 C1QBP
PGM3 USP31
ACAP2 TROVE2
ACAP2 PIM1
ACTG2 HSPB6
CD93 COL4A1
CD93 SELP
CD93 GJA5
CD93 STC1
CD93 CLIC4
BOP1 DHRS13
BOP1 AIFM2
RQCD1 FBXO28
RQCD1 PPP3R1
RQCD1 SYPL1
TNFAIP8L2 CD40
TNFAIP8L2 CD4
TNFAIP8L2 HCG26
TNFAIP8L2 SLAMF1
CAPRIN2 ADCY10P1
CAPRIN2 LOC100507100
CAPRIN2 ADAT2
CAPRIN2 C6orf70
VPS26B ING4
ABCA5 C1QTNF1
CCDC64B TJP1
SHC2 COL23A1
GMPPA HSPBP1
GMPPA MIR3661
GMPPA CYHR1
GMPPA CC2D1A
PLCL2 FUT10
PGM5 LYVE1
PGM5 REEP1
PGM5 LOC100653336
RGP1 DVL1
RGP1 TNRC18
RGP1 RGS12
RGP1 CLN6
TEX10 TEFM
TEX10 CCDC144A
HIST1H3E LOC730091
SPIB GP2
RBM43 LOC401074
OGG1 SLC25A45
OGG1 LOC202781
GTF2H4 CXorf40A
GTF2H4 ABCB6
GTF2H4 DNAJB14
GTF2H4 ENAH
GTF2H4 HEXIM2
GTF2H4 CABLES1
GTF2H4 PXN-AS1
GTF2H4 JMJD6
GTF2H4 DHX8
PKN2 RNPC3
PKN2 PAMR1
PKN2 CACNA1D
ERRFI1 GPR126
FAM65C NID2
B3GNTL1 SBNO2
KLC1 ZNF300P1
KLC1 RNF135
SURF1 SAMM50
SURF1 WDR45
SURF1 TADA2B
SURF1 ZNF224
SURF1 ADCK1
SURF1 PROSER1
SURF1 TNIP2
SURF1 TOMM40L
SURF1 PLEKHA8P1
SURF1 CGGBP1
SURF1 FAM149B1
SURF1 LOC100129361
SURF1 RAE1
SURF1 SPHK2
SURF1 LYG1
SURF1 TIGD1
SURF1 PAAF1
SURF1 DNAJC2
AIF1 PLTP
OSTBETA AGPAT2
MS4A1 BANK1
MS4A1 CD37
MS4A1 TNFSF11
MS4A1 FCRL3
MS4A1 FCRL1
MS4A1 FCRLA
RHBDD2 MESDC2
RHBDD2 BRF2
RHBDD2 CALR
RHBDD2 PVRL2
CWH43 SATB2-AS1
PFKFB4 SLC16A10
PFKFB4 PRKAB2
PFKFB4 GNG4
PFKFB4 PMM1
ZNF18 CNOT3
ZNF18 LOC100131434
ZNF18 WDR55
METTL9 RABGGTB
METTL9 TRAPPC11
METTL9 MKRN2
SNN SELL
SNN ITPR1
SNN SLFN11
ANAPC1 ZKSCAN4
ANAPC1 USP21
NDC80 BLM
NDC80 NASP
ARHGAP35 NAALAD2
NOL12 LOC692247
NOL12 ZFP36L1
NOL12 CROCCP2
LRIG3 TOX3
LRIG3 C9orf152
SPRY4 INSC
ASH1L ZNF800
ASH1L ZMYM2
ASH1L ARID4B
PDS5B ARGLU1
PDS5B C14orf101
NDUFB6 C5orf25
MPST THOP1
DCUN1D1 ZNF92
DCUN1D1 FAM82B
CCDC50 MIR181A2HG
CCDC50 CBX3
CCDC50 LOC100506776
IL17RB POFUT1
IL17RB CCNL2
ZMIZ2 CARNS1
FGFR4 PARD3
FGFR4 TOR1AIP1
FGFR4 FAM118B
PRRG1 EPHA2
KLHL9 PTPN9
KLHL9 GALNT3
KLHL9 SOX9
KLHL9 ZCCHC2
MZT1 MED28
MZT1 CCDC58
TAOK1 SPTY2D1
TAOK1 CD3EAP
TAOK1 PAK2
TAOK1 CPEB4
TAOK1 MOB1A
TAOK1 LRRC8B
SNHG3 DDX10
DDX21 CCDC82
DDX21 SMCR7
DDX21 CD3EAP
SEC16B AGMAT
ATRN USP37
ATRN PSMG4
ATRN SLC35G1
COPS8 PTPLAD2
COPS8 SLC7A6
COPS8 DDX59
FGF7 COL8A1
LINC00261 MUC2
COL5A1 MYOCD
MS4A4A GPC6
SEC62 ZNRF1
SEC62 PCBP1-AS1
SEC62 LOC100287497
ZNF57 ENDOD1
ZNF24 OIP5-AS1
ZNF24 PELI1
ZNF24 RNF19A
CD33 CACNA2D3
MYO5A SLC15A2
MYO5A ATP10D
MYO5A GPC6
MYO5A DDHD1
MYO5A RUNX2
MYO5A GEMIN2
GSPT1 RAB22A
MIA3 SAMD4B
MIA3 PEX1
MIA3 EPB41L2
MIA3 GPR125
MARK4 PRPF19
RBKS METTL7B
RBKS ADH6
RBKS C11orf86
PARPBP SKA3
POLH MTF2
XPNPEP2 SLC6A19
XPNPEP2 FBP1
XPNPEP2 APOB
XPNPEP2 DDIT4
XPNPEP2 C10orf116
ESRP2 TLN2
HAS3 EPHA2
HCK CYTH4
HCK FAM20A
HCK PPM1M
THRAP3 SMCHD1
THRAP3 NFIX
ZNF638 SPAG9
ARHGAP25 CBX4
ARHGAP25 EBI3
ARHGAP25 HSH2D
ARHGAP25 SLC2A6
ARHGAP25 SLC43A3
ARHGAP25 JAK3
ARHGAP25 ZNF331
ARHGAP25 ADORA2A
ARHGAP25 SCRN1
ARHGAP25 MIAT
SUZ12 SET
FTX PLEKHA2
FTX CCNC
SPTSSA BTC
SPTSSA CSDA
SPTSSA UBXN8
SPTSSA SYBU
ICAM1 PMAIP1
ICAM1 TNFAIP2
ICAM1 NR4A3
ICAM1 NFKBIA
ICAM1 CD80
ICAM1 PEA15
ICAM1 IFITM1
PSAT1 RAPGEF4
RIOK3 FAM190B
SAC3D1 INTS5
SAC3D1 KIFC1
SAC3D1 RBM17
MS4A8B EDN2
MS4A8B TBX10
MS4A8B CYP2C18
LOC100129361 NDUFAF5
LOC100129361 LONP2
IMP4 DCXR
IMP4 SMG9
IMP4 PHGDH
IMP4 SDF2L1
FCAMR LOC100507492
OVGP1 MTSS1
CCNE2 STRN
CCNE2 SMC2
CCNE2 SASS6
CCNE2 GSTCD
URI1 MCEE
ATP6V0E2 MAL
NUCKS1 DDX18
NUCKS1 C6orf106
SYNJ2BP SUCLG2
SYNJ2BP DEFB124
SYNJ2BP UGDH
SYNJ2BP TIMM10
SYNJ2BP PDZD8
SYNJ2BP RFK
SYNJ2BP KLHL8
IL23A GZMK
DBF4B FANCI
PRLR LGR5
PRLR FZD7
ZSWIM5 SGK2
ZSWIM5 SLC22A5
MZB1 KCNN3
DNAJB1 SNW1
DNAJB1 NEK6
DNAJB1 PSME3
AFF3 C21orf7
AFF3 KBTBD8
AFF3 IGSF10
SEC63 RALGAPA1
SEC63 FKBP8
LSM4 COMT
OSMR IL1R1
OSMR ECSCR
KANK2 FBLN1
TMEM47 SYNPO2
TMEM47 AKAP12
TMEM47 PPP1R3C
LOC254128 PPAT
KDM5D EIF1AY
KDM5D DDX3Y
KDM5D NCRNA00185
KDM5D RPS4Y1
CERCAM LAMC3
CERCAM WDR86
PNPLA8 ABHD11
PNPLA8 XRN1
PNPLA8 ATP2C1
IKZF3 GLYR1
IKZF3 PIK3CD
MAGI1 NEURL1B
MAGI1 MYO10
MAGI1 ZXDC
MAGI1 PDCD2
CKAP4 CLEC4F
MGC40069 MYEF2
HOXA10-HOXA9 PLCB4
HOXA10-HOXA9 HOXA3
HOXA10-HOXA9 LOC100506591
HOXA10-HOXA9 HOXA7
HOXA10-HOXA9 HOXB5
HOXA10-HOXA9 HOXA5
HOXA10-HOXA9 GATA4
HOXA10-HOXA9 RASGEF1B
HOXA10-HOXA9 HOXA6
SELO SPPL2B
LOC100506599 CTDSPL
ALOX15B LOC100289251
LGR4 PNRC2
LIG4 FUCA1
KIF14 HMMR
CCR6 PPM1K
CCR6 GFI1
LGALS8 PLA2G4A
TMEM125 LOC339166
TMEM125 STAP2
TMEM125 TMC4
TMEM125 ECI2
ALG2 DHX15
ALG2 TMX1
NCAPG2 HOXA4
NCAPG2 HELLS
SCAF4 BRD4
SCAF4 PCSK7
DNASE1 FAM131B
DNASE1 SLC5A1
ADARB1 RASGRF2
ZNF616 SPECC1
PLIN3 RHOF
RGS18 CALCRL
RGS18 DNAJB9
RGS18 TLR4
GPR56 C2orf72
GPR56 CFTR
MRPS23 UBE2S
MRPS23 KCP
PLA2G7 CCR1
PLA2G7 WISP1
PLA2G7 FPR3
PLA2G7 SLC28A2
RMND1 HOXB-AS3
TTLL7 GLT8D1
SULF1 SNCAIP
PLA2G12B LOC387647
C10orf112 OTC
C10orf112 CA4
C10orf112 MAPRE3
SRGAP2P2 RPL23AP32
LOC100506060 TUBE1
LOC100506060 SNTB2
LOC100506060 LOC100507645
LOC100506060 RFX7
LOC100506060 PHF11
LOC100506060 LOC100506710
FCGR2A FCGR3A
LOC100652777 C7orf13
LRRC37A3 LOC100653329
GPR116 CYYR1
GPR116 ERG
GPR116 CD109
CUX1 ZNFX1-AS1
CUX1 FAM189A2
SRP72 MRPL50
SRP72 COMMD2
SRP72 TMOD3
FRMD3 BCL2L10
FRMD3 PREPL
KIDINS220 C20orf94
COPB1 PPP2R3C
PRNP OSBPL8
IGF2R LOC100233156
CDC20 PTTG1
ACD BCCIP
LOC643837 KIAA0146
IKZF2 TMEM194A
IMPAD1 DIAPH3
IMPAD1 GMFB
IMPAD1 SLC30A9
TTC3 CDC27
PPOX ZNF211
PPOX LOC728743
PPOX C17orf62
PPOX RASSF4
CYP4V2 LBP
CYP4V2 CD58
HDDC3 THAP8
TPX2 DCLRE1B
TPX2 DEPDC1
RUVBL2 C16orf13
RUVBL2 IMP4
RUVBL2 NAA10
FBXO21 FOXK1
FAM188A RASA1
SLC7A11 TEX11
RUVBL1 RANGRF
RUVBL1 GINS2
CAPRIN1 PGM2
CAPRIN1 ALG10
CAPRIN1 RP2
CAPRIN1 AMMECR1
ABCD1 SLC29A2
ABCD1 SULT2B1
ABCD1 NFKBIZ
ABCD1 CTSS
MPP5 TLR3
MPP5 HNF4G
MPP5 KDSR
MPP5 SH3D19
MPP5 LOC100506730
TRAPPC5 DPM3
PRKACB POSTN
PRKACB PTGDR
PRKACB ADAM22
ADA LOC79015
MME KCNJ3
MME CYP2C9
MME ABCG5
MME AQP7
ALKBH7 C19orf33
ALKBH7 ROMO1
RIN2 STAG3L1
FBXO5 PLK4
N4BP2L2 LOC100131564
MALAT1 LOC100507645
MALAT1 LCN12
PELI1 USP32
PAPD5 PPARA
PAPD5 CAMK2G
PAPD5 SCTR
PAPD5 MKL2
PAPD5 RUSC1-AS1
EEF1E1 TIPIN
MCTP2 PDE4D
FLI1 DOCK8
FLI1 TRIM22
FLI1 ITGA4
FLI1 TBC1D9
FLI1 CEP170
FLI1 AKT3
FLI1 ARMCX1
FLI1 RAPGEF6
FLI1 IL33
FLI1 DOCK10
FLI1 RAB8B
PTTG1 CDC6
TCOF1 ACTR3
LOC100505519 LOC100128893
EIF2S3 HNRPDL
EIF2S3 PSPC1
KTI12 NFYC
TMEM234 PDLIM7
TMEM234 SEMA4B
TMEM234 NSUN4
ZNF462 PDPR
CDYL MED21
CDYL HMG20B
ZNF227 TTC32
TRIM25 LOC100131262
PARP6 UBE2J1
PARP6 MUSTN1
PARP6 PCED1A
PARP6 ZNF767
PARP6 ZNF607
MAD1L1 PDLIM4
LOC100129406 GFOD1
C4orf32 IRAK3
C4orf32 LUM
C4orf32 ARHGAP20
CLIP3 CFH
MEP1B DPEP1
MEP1B SLC6A19
MEP1B NEDD9
MAGT1 EXT2
DOPEY2 LOC100507472
DOPEY2 AHCYL2
DOPEY2 GALNT12
DOPEY2 PDE8A
PLEKHG1 LOC100505915
PLEKHG1 KPNA3
TAF12 NME7
TAF12 PEX3
ACAP1 TRMT1
ACAP1 HMHA1
ACAP1 TMC8
ACAP1 SIPA1
ACAP1 LRCH4
ACAP1 PTPN6
GIP AR
GIP AKR1C1
GIP MLN
SLC27A2 CHP1
KIT C1orf186
PRADC1 RCAN3
PRADC1 C1orf56
PTK6 OLFML3
VAV3 TSPAN7
VAV3 CLEC10A
TREM1 PROK2
RBMS1 RORC
RBMS1 BNC2
RBMS1 CYP1B1-AS1
KRT23 LOC100505500
C16orf53 HIST1H1D
HTRA1 FGFR1
C6orf62 TRABD2A
ST13 KIAA1715
ST13 ELF1
ST13 ARL6IP4
ST13 PTENP1
DCP1A COPS8
DCP1A RFC5
DCP1A TGDS
DCP1A MTPAP
DCP1A TRIM4
KLK7 KLK8
DEFA6 KLK12
DAPK1-IT1 ALDH1A3
RPS6KA2 PLEKHB1
RPS6KA2 TNFSF12
RPS6KA2 LHX6
RPS6KA2 PAPPA
RPS6KA2 CARD6
NID1 EDNRB
SRRM1 ANKRD17
SRRM1 NUCKS1
SRRM1 TOB2
SRRM1 PPFIBP1
COL4A3BP ASF1A
COL4A3BP PCYOX1
COL4A3BP PRRC1
COL4A3BP TMEM41B
IL15RA HSPE1-MOB4
IL15RA SEC23B
IL15RA SLC35G2
CD69 GPR82
AGAP3 FAM50A
AGAP3 MIR1236
C8orf33 MAPKAP1
FLJ32255 LOC100507535
NEDD4L CHAC1
NEDD4L EIF4EBP2
NEDD4L UBXN2A
PTER SCG5
EIF4A1 LTBP1
CDC25B LOC100127940
SULT1A2 SULT1A1
CDX2 TGFB3
SETD2 STX16
SETD2 BDP1
NPEPL1 CAV2
ALS2 RASA4
C14orf28 SSFA2
NCF2 IQCG
NCF2 CXCL1
NTN4 KLHL32
NTN4 FAM150B
ALCAM TFPI
RAB11FIP1 ALAD
RAB11FIP1 CERCAM
RAB11FIP1 HADH
RAB11FIP1 SUCLG1
RAB11FIP1 CASP6
RAB3IP FAM110C
RAB3IP LOC253842
IDH3G CXorf24
IDH3G EFCAB4A
SHH BRI3
MIPEP PRIM1
ABCC2 AKR1B10
OLFML2B H19
TRDV3 KIR2DL2
TRDV3 GZMA
FPR1 CCR1
FPR1 IL1B
FPR1 TNFAIP6
RPAP3 CDKL1
TMEM63A TP53BP1
TMEM63A EPS8L1
TMEM63A GCN1L1
FOLH1 SPINK4
CYP2J2 TUBAL3
CYP2J2 CFDP1
CYP2J2 LOC100506098
CYP2J2 ENPP3
CYP2J2 EPHX2
CYP2J2 FGFR3
CYP2J2 LOC100653206
CYP2J2 LOC100509484
CYP2J2 BPHL
C4orf46 LOC642236
C4orf46 FAR1
C4orf46 UBE2N
C4orf46 RBM12
ENDOD1 ATP5S
TTC9 ODZ4
UBE2E2 GEM
UBE2E2 GAS1
UBE2E2 CYSLTR1
UBE2E2 EVI2A
UBE2E2 GNA12
UBE2E2 EVI2B
GLS CXXC4
GLS TRPM6
APOBEC3G CALHM2
APOBEC3G NME8
APOBEC3G TTYH2
APOBEC3G LYST
APOBEC3G LOC100507463
MCM10 GJA9
G0S2 LILRA5
DAZAP2 DNAJB6
PHF17 RBBP4
PHF17 STRAP
MSH5 MEGF8
PPWD1 COA1
PPWD1 KXD1
PPWD1 EIF5
TEX11 DCTN1-AS1
TMC8 CLU
TMC8 LOC728392
TMC8 C3
SKAP1 CD247
SOD3 ALDH1L1
SOD3 C21orf15
CD80 CD274
SPAG9 TRPM7
SPAG9 USP16
SPAG9 TRIM2
SPAG9 VTI1A
SERPINI1 EXOC2
SERPINI1 FAM110B
PXDN ADAMTS2
PXDN FUT1
EXO1 HMGB3P1
CDC73 WIBG
CDC73 MOCS2
RAB40C CDK10
RAB40C LOC100133445
MECOM EHF
PHF21A NAV1
FHDC1 ZNF320
FHDC1 LIAS
FHDC1 ARX
ALDH6A1 CTAGE5
C9orf114 AP2A2
C9orf114 ENDOG
C9orf114 LONP1
C9orf114 LOC285074
C9orf114 UCKL1
C9orf114 ZFYVE1
C9orf114 GABRE
C9orf114 NUDT14
C9orf114 SPG7
C9orf114 ARHGEF9
C9orf114 KCNQ1
C9orf114 PITRM1
RB1 LPCAT2
DCPS TRPV2
DCPS SNHG15
DCPS PFDN6
FCN1 PRR15
CD300LF C10orf128
CD300LF IRF1
CD300LF HSPA6
CD300LF STC2
IL7R SIGLEC10
CCL25 CPA2
DYNLL2 LOC389906
DYNLL2 PPP1R3E
DYNLL2 DGAT2
DYNLL2 LOC100131607
CPO DHRS7
CPO HSD3B1
CPO MEP1A
CPO GABRA2
CPO SLC10A2
CPO SLC23A1
CPO FMO1
CPO NTS
CPO LOC100507203
CPO SLC7A9
CPO SLC5A12
DFFB WHSC1L1
DFFB ZADH2
DFFB LOC440434
DFFB TPCN2
DFFB FBXL20
DFFB TESK2
KIAA1731 RAPGEF2
KIAA1731 MKL2
FZD5 CNNM4
C12orf5 SSR3
C12orf5 DPY19L1
C12orf5 MTMR2
AURKB GTSE1
MS4A12 CA1
MS4A12 CD177
MS4A12 CEACAM7
MS4A12 CA2
MS4A12 NXPE4
CBLB TAF15
CBLB PCMTD2
CRYM CCNJL
HOXD3 HOXD1
HOXD3 HOXD-AS1
POLD2 IDH2
POLD2 RPL15
POLD2 NMT2
POLD2 MCM5
DHRS3 KALRN
ITGAL AKNA
PEX12 PKI55
PEX12 AGBL3
PLEKHO2 NAGK
PLEKHO2 GLIPR2
PLEKHO2 LOC339803
PLEKHO2 ZNF385A
ZNF416 TRIM62
ZNF416 ERICH1
MLXIPL CMTM6
MLXIPL GXYLT2
PKNOX1 NEURL
HHLA2 ERBB3
HHLA2 SULT1B1
GCA P2RY14
SLC26A6 LOC401093
SLC26A6 ZNF20
VAV1 CD5
TPM1 LMTK2
THBS2 TWIST2
IDUA MBD6
GCHFR TRIM63
FLJ33630 MAP4
C9orf85 FLJ37798
IL6 IRG1
IL6 IL1A
IL6 SHC3
IL6 CREM
KIAA0922 GRAPL
KIAA0922 BTK
KIAA0922 PAPLN
KIAA0922 PCED1B
FAM114A1 LOC646014
FAM114A1 ZNF462
DOCK5 SAR1A
OGDH GALNT6
OGDH FBLIM1
SNRK SNRPN
SNRK LOC100170939
SNRK GSDMB
POSTN TARP
POSTN SIPA1L2
ACOT13 CAMK1D
SLC30A5 LOC729732
RFC3 UBE2T
RFC3 KIF18B
RFC3 TRIM59
VDAC3 FH
ROCK1 ZNF516
ROCK1 AASS
BANP PDE2A
BANP ZNF836
BANP UBE2I
BANP FAM179A
BANP GNB2L1
TNFRSF1B PITPNA
TNFRSF1B NINJ1
AQR ELP2
AQR PRKAR2A
SPEN OK/SW-CL.36
SPEN SRRM2
SPEN PNISR
SPEN TGFBR1
SPEN SECISBP2L
SPEN LARS
FAM195A MPND
FAM195A TMEM53
LOC100130100 UGT3A1
LOC100130100 LOC642838
LOC100130100 IGK@
LOC728743 MAP3K12
PDIA3 ZNF564
TM2D1 C11orf1
ATXN7 PIK3R1
ATXN7 EIF2C4
ATXN7 NR3C1
ATXN7 CPEB3
ATXN7 MAN2A1
ATXN7 MED13
ATXN7 ZYG11B
ATXN7 CAMK2D
SHB C12orf49
RP2 C21orf2
USP34 MBD4
SLC25A34 RMND1
SLC25A34 PDIA3
SLC25A34 SST
SLC25A34 SLC2A5
SLC25A34 AQP3
SLC9A2 LOC79015
RAD17 OPN3
RAD17 RRAGC
RAD17 EPC1
HEG1 PIK3R3
ABCG8 NR0B2
SNTB2 PTP4A2
SNTB2 PHF1
STK11IP TELO2
STK11IP MICA
STK11IP ZNRD1
STK11IP C16orf7
ESAM LRRC32
ESAM CDH5
ESAM MCAM
ADAMTS5 SOGA2
WISP1 FJX1
ERG FLT1
STMN3 FXYD6
STMN3 PVRIG
STMN3 LOC400043
STMN3 ANXA6
STMN3 CD2
STMN3 IFFO1
STMN3 SIRPG
STMN3 HEXDC
IL1R1 CTSC
CXorf23 EML5
CXorf23 NSUN7
CXorf23 RANGAP1
CXorf23 ATAD2B
ZFYVE19 NECAB3
ZFYVE19 LTB4R
ZFYVE19 CCDC17
ZFYVE19 LIN7B
SNX19 CCAR1
CAPN1 LOC100507539
RSPO3 MIR100HG
RSPO3 ARHGEF10
RSPO3 RGMA
RSPO3 AOX1
RSPO3 GREM1
PADI2 WNK4
PADI2 FXYD3
EEPD1 KLHL34
LARP1 WDFY1
EBLN2 CLN8
EBLN2 JRK
EBLN2 FDFT1
PPARGC1A COL7A1
PPARGC1A SLC26A2
C11orf1 TSIX
SHBG PITPNM3
SHBG GPX4
SHBG CBS
TNFSF8 C12orf4
TNFSF8 LOC100508047
SET GPR180
SET ACTR2
SET GRSF1
SET TWISTNB
SET APIP
IFIT3 IFIT2
IFIT3 CMPK2
IFIT3 NFIL3
IFIT3 IFIT1
LRRC16A GPATCH2
LRRC16A ELOVL7
LRRC16A NUB1
LRRC16A WDFY3
LRRC16A RDH10
LOC440434 LOC100506268
LOC440434 LOC100505761
RAE1 ZCCHC10
RAE1 ZNF880
RAE1 LOC150776
ACSL1 CTHRC1
ACSL1 HTR4
ACSL1 CTBS
ACSL1 AKTIP
ACSL1 PRR16
WBP5 UBE2W
TFAM TLE4
TFAM ARHGEF40
TFAM SDC4
LPP CCDC132
MTTP UNC5D
MTTP TM4SF20
MTTP RBP2
MTTP ALDOB
HGF C4orf32
HGF CXCL6
HGF GJA1
HGF FIBIN
HGF PDE10A
MMAA CABP4
FCGR1B C1QB
FCGR1B GBP5
FCGR1B GZMH
FCGR1B PILRA
FCGR1B FAP
POU2AF1 TMEM156
PNISR SCAF11
BCL2L13 TMEM119
SLC22A18 GPR35
SLC22A18 AHNAK
GIMAP2 THEMIS
NUP50 RFWD2
ANKRD13C TFCP2
ANKRD13C MED4
ANKRD13C ZNF43
ANKRD13C MBIP
LAP3 TRIM69
LAP3 HCP5
WAS OSR1
WAS FGD4
C1orf172 ST14
IPO13 CDC42EP5
IPO13 GABPB2
IPO13 NFYB
IPO13 PSMD11
IDNK SLC25A20
PURA LOC595101
PURA DAPK1-IT1
MAP3K11 GALK1
MAP3K11 PCYT2
MAP3K11 FAM83G
MAP3K11 PRR5
RBBP5 TOMM22
SNX20 MMP9
NDUFV1 FLII
NDUFV1 SIGIRR
NDUFV1 ECSIT
NDUFV1 RASSF7
NDUFV1 C19orf24
NDUFV1 STARD10
PRKCB FGD2
PRKCB SUSD3
PRKCB LOC151657
NAPEPLD GOLGA4
NAPEPLD LPXN
NAPEPLD LMBRD2
CLCA4 SPA17
CLCA4 CEACAM6
PIK3R5 ABO
IPO4 UTP14A
IPO4 AMIGO3
IPO4 ZNF239
IPO4 BYSL
IPO4 FOXRED1
IPO4 MAP1A
IPO4 TRIP6
IPO4 S100A6
COL9A2 MARC1
BAIAP2L1 FUT3
IGLL5 FAM46C
WWP2 LOC100287195
EZR OK/SW-CL.36
EZR C5orf63
EZR EHBP1
EZR WDR60
TRAF3IP2-AS1 CGNL1
ALKBH5 P4HB
CTTN MKNK1
CTTN LRRC1
AKAP12 SOX7
AKAP12 FOXF2
ITGB4 FLNB
ITGB4 C17orf109
CD274 ANXA1
CD274 VEGFC
CD274 CFLAR
CD274 IL15RA
CD274 UBR1
KIFC3 L3MBTL4
MAP1A EFEMP2
LILRB2 BEST1
LILRB2 CTSL1
LILRB2 TIMP1
LILRB2 CLEC4D
LILRB2 LILRB1
LILRB2 ALPL
LILRB2 IFITM3
LILRB2 PRR15
LILRB2 LILRA6
PLXNC1 DAPP1
EVPL CTAGE4
CCL3 CLEC5A
MED23 CREBL2
LAYN SIGLEC16
ACE AGXT2
ACE DNASE1
ACE MME
ACE CHRFAM7A
ACE CLDN15
ACE REEP6
ACE MLIP
ACE SLC5A9
ACE SLC28A1
KCNH6 MST4
LOC100505880 AMIGO1
DTX1 ITIH3
ICA1 LOC100505938
SMG9 OGFOD2
DOCK2 KLHDC7B
DOCK2 IQSEC1
DOCK2 IL2RB
DOCK2 GMFG
ASTE1 MIR4680
EBI3 LOC440896
NRIP1 SAMD12
NRIP1 SLC2A13
PGP INVS
PAQR7 SLC4A7
PAQR7 PRDM16
ZNF335 POLM
ADCY4 TUBG2
ADCY4 NLGN2
ADCY4 CSF1
EPHX2 GIPC2
EPHX2 CYB5A
EPHX2 PPM1A
BTD ESRRG
BTD IMMP2L
CMA1 CTSG
NEK7 RNFT1
NEK7 PCGF5
NEK7 ITGA2
NEK7 ARL6IP6
ASMTL-AS1 SNAPC5
CSNK1E C1QTNF1
NSD1 SAC3D1
NSD1 SF3A3
NSD1 CUL7
NSD1 VARS2
CA3 ECM2
SORBS1 GREM2
SORBS1 OGN
TNFSF12 ADCYAP1
ZNF382 HAUS5
EIF4G1 ERMAP
PPARGC1B LOC158402
TIGIT BTBD11
WDR19 ZNF85
TC2N STS
LOC100506748 MAN1A1
LOC100506748 MED17
LOC100506748 PYROXD1
LOC100506748 IL13RA1
F11R PLIN3
F11R ADTRP
GGTLC1 IGSF9
MORN2 FLJ27352
UBE2Q1 ATF6
C2CD4A LPL
C2CD4A LIN7A
C2CD4A SCUBE2
TLE1 HEY1
TLE1 ETHE1
TLE1 NMU
PBX3 YIF1B
PBX3 TMEM39A
ADAMTS1 FNDC3B
ADAMTS1 VGLL3
ADAMTS1 WWTR1
ADAMTS1 CTGF
ADAMTS1 APOLD1
CALCRL DNAJB9
ARL10 SLC41A1
ARL10 DCLK1
TBC1D9 RPRML
RASSF2 ASAP1
SMAGP CTSL2
SMAGP GPR56
SMAGP TDRD12
TRIM3 SLC46A1
TRIM3 INPP5J
PDIA4 SRPRB
CXCL3 IER3
CXCL3 TFAP2C
CXCL3 CXCL2
HTR2B ZAK
HTR2B KLHL18
PCYT2 NOTCH2
PCYT2 PPP1R16A
PCYT2 METRNL
ZNF207 MATR3
ZNF207 ZC3HAV1
SERINC1 NEK7
SERINC1 CD164
EIF2S1 MPHOSPH8
EIF2S1 MED1
SGSM3 XIST
MARS RPL17
MARS SSTR2
CCL11 CCL13
CAMK2G ZBTB7A
TRIM13 LRIG1
SLC15A3 C1QC
SLC15A3 LMO2
CBX5 KPNA6
CBX5 ATAD2
CBX5 PRKD3
CBX5 DNAL1
GPNMB APOC1
RNF19B DNTTIP1
RNF19B MICAL2
RNF19B OTUB1
TBCD DCHS1
TBCD CSNK1E
MMAB ASNA1
MMAB RFXANK
NEGR1 AKR1C2
NFATC2IP EID1
NFATC2IP GOLGA6L3
DCAF17 FAM117B
FA2H EGF
FA2H COL4A6
RARB ZC3H6
CHRFAM7A NETO2
AK1 ARHGAP28
KPNA5 CUL5
NEDD9 SLC30A2
DUSP6 IRAK3
DUSP6 WBP5
P2RY8 SDK1
P2RY8 GNG7
P2RY8 PACS1
P2RY8 POU2AF1
P2RY8 APBA2
P2RY8 SLC30A10
P2RY8 CD27
NTNG2 LNX1
KCNIP4 GPM6B
PDSS2 ITGA10
CLEC4A RNF175
GPRC5A EMP1
ATM KLF12
ATM LOC100506965
GIN1 NANP
GIN1 MRS2
PFKFB3 CCRN4L
PFKFB3 LILRA2
CRIM1 TNFRSF18
SCOC BARD1
SCOC ST13
SCOC SEC23A
SCOC COG6
SCOC C6orf211
