Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
associative learning (GO:0008306)	4/65	0.00050984046415	0.0176404800595	-2.02867042859617	8.19087657646119	NRAS;NF1;BRAF;KRAS
protein localization to membrane (GO:0072657)	7/276	0.00080036972084	0.02307732695082	-2.17079368969337	8.18151445458687	MGEA5;PRKCI;SCP2;SSR3;DENND4C;SSR1;RAB8B
signal transduction by phosphorylation (GO:0023014)	6/202	0.00087244900383	0.02311702938264	-2.15732504810798	8.1270441369442	NRAS;MAP2K2;NF1;BRAF;KRAS;RAF1
positive regulation of glucose transport (GO:0010828)	3/35	0.0010967560989	0.02710554358721	-2.222855184621	8.02009932044113	MGEA5;PRKCI;PTPN11
cellular response to organonitrogen compound (GO:0071417)	8/411	0.00179510368119	0.03549176421098	-2.38372948064326	7.95797265808615	PRKCI;NRAS;MAP2K2;DENND4C;PTPN11;KRAS;RAF1;SOS1
pigmentation (GO:0043473)	3/37	0.00127463755096	0.02891964541856	-2.19999696117625	7.79510434631425	BCL2L11;GNAQ;NF1
post-embryonic development (GO:0009791)	4/84	0.0012734885108	0.02891964541856	-2.14793908232387	7.61065109257653	IMPAD1;GNAQ;TET2;IGF2R
cell-cell junction assembly (GO:0007043)	4/77	0.00093467690343	0.02353912211007	-1.99113686883256	7.46495425330093	PRKCI;CLDN9;TLN1;F11R
negative regulation of neuron death (GO:1901215)	5/155	0.00168067602946	0.03464742117521	-2.21556987471225	7.44992456002373	PRKCI;NRAS;BRAF;KRAS;SORL1
regulation of bone remodeling (GO:0046850)	3/40	0.00157386413732	0.03403481196947	-2.17790899780544	7.362141280841	INPP5D;NF1;TMEM64
regulation of myeloid cell differentiation (GO:0045637)	5/156	0.00172736420599	0.03464742117521	-2.15306314921853	7.23974369651889	RBM15;INPP5D;NF1;TMEM64;FOXO3
cellular response to nitrogen compound (GO:1901699)	8/438	0.00264611304194	0.04845694326612	-2.36396774511057	7.15591863804326	PRKCI;NRAS;MAP2K2;DENND4C;PTPN11;KRAS;RAF1;SOS1
regulation of glucose transport (GO:0010827)	4/90	0.00162551574674	0.03424088897751	-2.09377233373509	7.06508877554464	MGEA5;PRKCI;PTPN11;NUPL1
establishment of protein localization to membrane (GO:0090150)	6/229	0.00163287476338	0.03424088897751	-2.06234487134483	6.95904199662808	MGEA5;PRKCI;SSR3;SSR1;RAB8B;RAB11B
protein targeting to membrane (GO:0006612)	5/156	0.00172736420599	0.03464742117521	-2.03231660506938	6.83372958021323	MGEA5;PRKCI;SSR3;SSR1;RAB8B
cell-cell junction organization (GO:0045216)	5/161	0.00197523200913	0.03850311409339	-2.07721836201003	6.7655337633952	PRKCI;CLDN9;TLN1;F11R;RAB8B
tight junction assembly (GO:0070830)	3/39	0.00146970229566	0.03280754801931	-1.95942231988922	6.69553547956987	PRKCI;CLDN9;F11R
actin cytoskeleton organization (GO:0030036)	6/253	0.00266093041057	0.04845694326612	-2.13998190378321	6.47789565743051	FGD4;NRAS;CAPZA2;NF1;KRAS;TLN1
cellular response to hormone stimulus (GO:0032870)	8/462	0.00364330414603	0.06124617241995	-2.29524193578364	6.41027544369876	PRKCI;NRAS;MAP2K2;DENND4C;PTPN11;KRAS;RAF1;SOS1
regulation of neuronal synaptic plasticity (GO:0048168)	3/47	0.00243326242811	0.04613198904797	-2.06584373363321	6.35504902567341	NRAS;NF1;KRAS
regulation of MAP kinase activity (GO:0043405)	6/273	0.00383825335016	0.06226011841661	-2.18090488140025	6.05513892584004	SPAG9;MAP2K2;NF1;PTPN11;KRAS;SORL1
cell junction organization (GO:0034330)	5/189	0.00386876458369	0.06226011841661	-2.06901628068353	5.74448758687718	PRKCI;CLDN9;TLN1;F11R;RAB8B
regulation of glucose import (GO:0046324)	3/51	0.00303239702633	0.05312452511952	-1.89910512856208	5.57409497033398	MGEA5;PRKCI;PTPN11
regulation of inclusion body assembly (GO:0090083)	2/15	0.00367300022461	0.06124617241995	-1.98049912477286	5.53124474935312	DNAJB1;SORL1
learning (GO:0007612)	4/115	0.00382703228871	0.06226011841661	-1.98292007743219	5.50544714264677	NRAS;NF1;BRAF;KRAS
muscle cell differentiation (GO:0042692)	4/119	0.0043055909748	0.06849353918528	-2.02836547185359	5.43807999307064	KDM6B;SPAG9;NRAS;KRAS
developmental pigmentation (GO:0048066)	2/13	0.00285554818868	0.05096669577449	-1.8203667391527	5.41847247763757	BCL2L11;GNAQ
positive regulation of MAPK cascade (GO:0043410)	7/395	0.00575590700572	0.08851305884356	-2.23279282162968	5.41364104185878	SPAG9;NRAS;MAP2K2;PTPN11;BRAF;KRAS;RAF1
positive regulation of Ras GTPase activity (GO:0032320)	6/292	0.00527990366299	0.08210546819749	-2.15533763503175	5.38780667705342	FGD4;DENND4C;NF1;RGL3;SOS1;SOS2
regulation of osteoclast differentiation (GO:0045670)	3/54	0.00353623498663	0.06042159532712	-1.8990810430879	5.32959756021511	INPP5D;NF1;TMEM64
regulation of vesicle-mediated transport (GO:0060627)	6/306	0.00657225644424	0.09325702263218	-2.16943760866075	5.1467649175217	B4GALT1;MAP2K2;BRAF;CBL;SORL1;RAB11B
regulation of developmental pigmentation (GO:0048070)	2/17	0.00458629921405	0.07212997854825	-1.9222643863519	5.05418193562052	BCL2L11;GNAQ
positive regulation of homeostatic process (GO:0032846)	4/130	0.00582647195284	0.08861359541461	-2.06353644449835	5.00091863831141	MGEA5;INPP5D;TMEM64;FOXO3
actin filament-based process (GO:0030029)	6/303	0.00627772786342	0.09270001787531	-2.10224662818157	4.99995523891218	FGD4;NRAS;CAPZA2;NF1;KRAS;TLN1
mammary gland development (GO:0030879)	2/21	0.00669209965751	0.09325702263218	-2.09604479920696	4.97264811628846	B4GALT1;BCL2L11
negative regulation of neuron apoptotic process (GO:0043524)	4/133	0.00629609947997	0.09270001787531	-2.08627412863564	4.96196645980671	PRKCI;NRAS;BRAF;KRAS
regulation of growth hormone secretion (GO:0060123)	2/11	0.00213606919065	0.04105999666469	-1.54421756380437	4.93025576518747	MGEA5;PTPN11
inositol lipid-mediated signaling (GO:0048017)	4/136	0.00679028182761	0.09325702263218	-2.06593306331413	4.90121115710595	GPR143;NF1;PTPN11;FOXO3
phosphatidylinositol-mediated signaling (GO:0048015)	4/136	0.00679028182761	0.09325702263218	-2.06329959064091	4.8949635172975	GPR143;NF1;PTPN11;FOXO3
gland development (GO:0048732)	5/220	0.00719452826987	0.09761987377942	-2.08857730614954	4.85943889429059	B4GALT1;BCL2L11;CEBPG;NF1;IGF2R
positive regulation of erythrocyte differentiation (GO:0045648)	2/21	0.00669209965751	0.09325702263218	-2.03364845228199	4.82461927782225	INPP5D;FOXO3
epithelial tube branching involved in lung morphogenesis (GO:0060441)	2/20	0.00613139171249	0.09223745793567	-2.02372240318907	4.82331763921103	NRAS;KRAS
negative regulation of osteoclast differentiation (GO:0045671)	2/21	0.00669209965751	0.09325702263218	-2.00438245345035	4.75518874178765	INPP5D;NF1
apoptotic signaling pathway (GO:0097190)	6/327	0.00892327508139	0.11227102466037	-2.10488385600077	4.60304309144123	FGD4;BCL2L11;NF1;FOXO3;SOS1;SOS2
melanosome transport (GO:0032402)	2/22	0.00727522374505	0.09775640449662	-1.95590140319022	4.54801169260375	GPR143;RAB11B
polyol biosynthetic process (GO:0046173)	2/24	0.0085077205436	0.10802463515904	-2.04239318153978	4.54513356463691	SCP2;IMPAD1
negative regulation of neurotransmitter transport (GO:0051589)	2/12	0.00248342786718	0.0464468130835	-1.47498968995995	4.52740330676478	NF1;BRAF
pigment granule transport (GO:0051904)	2/23	0.00788051352838	0.10289274267241	-1.97702697125357	4.49589409982608	GPR143;RAB11B
negative regulation of myeloid cell differentiation (GO:0045638)	3/69	0.00680560642041	0.09325702263218	-1.89374379643309	4.49271004399755	RBM15;INPP5D;NF1
branching morphogenesis of an epithelial tube (GO:0048754)	4/141	0.00766993083571	0.10206907958297	-1.96454855391023	4.4833069501073	NRAS;B4GALT1;RBM15;KRAS
establishment of melanosome localization (GO:0032401)	2/23	0.00788051352838	0.10289274267241	-1.95359252330126	4.44260256773602	GPR143;RAB11B
establishment of pigment granule localization (GO:0051905)	2/24	0.0085077205436	0.10802463515904	-1.96367378501801	4.36995173649874	GPR143;RAB11B
positive regulation of myeloid cell differentiation (GO:0045639)	3/74	0.0081893559344	0.10592587488976	-1.91460423169074	4.29831660343484	INPP5D;TMEM64;FOXO3
melanosome localization (GO:0032400)	2/25	0.00915659829505	0.11314939321737	-1.9593503915049	4.26951516136222	GPR143;RAB11B
positive regulation of tissue remodeling (GO:0034105)	2/26	0.00982690224229	0.11930204125723	-2.00770980791745	4.26858547772364	B4GALT1;TMEM64
regulation of synaptic transmission (GO:0050804)	5/245	0.01104132025981	0.1328798890398	-2.09652264920713	4.23143189165068	NRAS;NF1;BRAF;KRAS;STX3
pigment granule localization (GO:0051875)	2/26	0.00982690224229	0.11930204125723	-1.97111571123181	4.19078288440724	GPR143;RAB11B
regulation of Ras GTPase activity (GO:0032318)	6/349	0.01197921009917	0.13928456729532	-2.10223518409673	4.14400207872724	FGD4;DENND4C;NF1;RGL3;SOS1;SOS2
regulation of protein oligomerization (GO:0032459)	2/29	0.0119639548957	0.13928456729532	-2.02322763866147	3.98825954573394	BCL2L11;SORL1
peroxisome organization (GO:0007031)	2/25	0.00915659829505	0.11314939321737	-1.82168703441505	3.969540336641	SCP2;RAB8B
cell junction assembly (GO:0034329)	4/160	0.01168888843178	0.13826856059476	-1.96526832773359	3.88839618052216	PRKCI;CLDN9;TLN1;F11R
liver development (GO:0001889)	3/86	0.01214534447087	0.13928456729532	-1.95921884358575	3.8620830922823	CEBPG;NF1;IGF2R
morphogenesis of a branching epithelium (GO:0061138)	4/162	0.01217733572452	0.13928456729532	-1.95227781161763	3.84840067885776	NRAS;B4GALT1;RBM15;KRAS
multicellular organismal reproductive process (GO:0048609)	7/491	0.01733258299246	0.17330383919152	-2.18907077877744	3.83680390031591	SPAG9;B4GALT1;BCL2L11;GNAQ;PTPN11;FOXO3;IGF2R
negative regulation of inclusion body assembly (GO:0090084)	2/9	0.00151672305385	0.03331975724642	-1.12282248783997	3.81939830493487	DNAJB1;SORL1
heart development (GO:0007507)	4/167	0.01345532384812	0.15058133355451	-1.99119144287994	3.76982701929268	GNAQ;NF1;PTPN11;RAF1
positive regulation of GTPase activity (GO:0043547)	7/482	0.01583477717183	0.16645931309152	-2.08508180620672	3.73856078041228	FGD4;GNAQ;DENND4C;NF1;RGL3;SOS1;SOS2
positive regulation of GTP catabolic process (GO:0033126)	7/483	0.01599645133033	0.16645931309152	-2.08181674266695	3.73270650723269	FGD4;GNAQ;DENND4C;NF1;RGL3;SOS1;SOS2
long-term synaptic potentiation (GO:0060291)	2/30	0.01271755685104	0.14427130067081	-1.89839772906803	3.67541137490158	BRAF;STX3
regulation of endothelial cell apoptotic process (GO:2000351)	2/31	0.01349139115662	0.15058133355451	-1.93847603097973	3.67002346457916	PRKCI;BRAF
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	2/28	0.0112308202561	0.1339953037452	-1.82270875140221	3.66355441421433	TRA2B;RBM5
negative regulation of protein complex assembly (GO:0031333)	3/91	0.01406550249297	0.15445899230613	-1.95710406095711	3.65553110199816	CAPZA2;RAF1;SORL1
morphogenesis of a branching structure (GO:0001763)	4/170	0.01426168281185	0.15445899230613	-1.95680488363888	3.65497229063314	NRAS;B4GALT1;RBM15;KRAS
eye photoreceptor cell development (GO:0042462)	2/32	0.01428522472195	0.15445899230613	-1.87934513883517	3.51029091577341	RPGRIP1;PRKCI
positive regulation of hormone secretion (GO:0046887)	3/91	0.01406550249297	0.15445899230613	-1.85425929131277	3.46343490148807	MGEA5;PTPN11;RAB8B
spleen development (GO:0048536)	2/33	0.01509882632166	0.16074442791677	-1.88988842971749	3.45460186152418	BCL2L11;RBM15
dephosphorylation (GO:0016311)	5/278	0.01800677729462	0.1755026744771	-1.98132831145425	3.44771137015886	PTP4A2;INPP5D;IMPAD1;PTPN11;CPPED1
extrinsic apoptotic signaling pathway (GO:0097191)	3/92	0.0144690472487	0.15523380924184	-1.85075818528998	3.44763464090705	BCL2L11;NF1;FOXO3
regulation of myeloid leukocyte differentiation (GO:0002761)	3/98	0.01702800219012	0.17328496346415	-1.90459243950505	3.33840362866485	INPP5D;NF1;TMEM64
photoreceptor cell development (GO:0042461)	2/34	0.01593196657584	0.16645931309152	-1.84498433158462	3.30806496033163	RPGRIP1;PRKCI
polyol metabolic process (GO:0019751)	3/99	0.01747754014103	0.17330383919152	-1.84868418477877	3.24020527768082	SCP2;INPP5D;IMPAD1
positive regulation of adenylate cyclase activity (GO:0045762)	2/37	0.01854635298002	0.1794975701003	-1.87484517340364	3.22022208618606	NF1;RAF1
regulation of erythrocyte differentiation (GO:0045646)	2/36	0.01765595471532	0.17330383919152	-1.83045326917218	3.20825178911214	INPP5D;FOXO3
signal transduction in absence of ligand (GO:0038034)	2/36	0.01765595471532	0.17330383919152	-1.78945516967909	3.13639405405596	BCL2L11;FOXO3
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	2/36	0.01765595471532	0.17330383919152	-1.78451494642095	3.12773528063984	BCL2L11;FOXO3
insulin secretion (GO:0030073)	2/35	0.01678441794659	0.17207136620803	-1.7709394358232	3.11658062643169	SELT;RAB11B
regulation of endocrine process (GO:0044060)	2/35	0.01678441794659	0.17207136620803	-1.758849853171	3.09530482314146	PTPN11;RAB8B
establishment of protein localization to organelle (GO:0072594)	5/292	0.02168224206069	0.20553577405473	-1.93775813658871	3.06579531281248	MTX2;SSR3;SSR1;SORL1;RAB8B
signal transduction in response to DNA damage (GO:0042770)	3/106	0.02080967176286	0.20000406749858	-1.87825188805944	3.02289159919779	PSMD12;CEP63;FOXO3
learning or memory (GO:0007611)	4/198	0.02328315263109	0.21340320027437	-1.92588181468251	2.9746630177006	NRAS;NF1;BRAF;KRAS
positive regulation of MAP kinase activity (GO:0043406)	4/197	0.02291300035483	0.21340320027437	-1.91599824175993	2.95939712826159	SPAG9;MAP2K2;PTPN11;KRAS
regulation of protein serine/threonine kinase activity (GO:0071900)	6/416	0.02572486591411	0.2311897040593	-2.01081394589663	2.9448705556787	SPAG9;MAP2K2;NF1;PTPN11;KRAS;SORL1
positive regulation of cell killing (GO:0031343)	2/42	0.02327355532428	0.21340320027437	-1.87954372606023	2.90309050609331	MGEA5;BCL2L11
regulation of homeostatic process (GO:0032844)	5/314	0.02839362392022	0.24755085242456	-2.05740415807811	2.87242270589386	MGEA5;INPP5D;NF1;TMEM64;FOXO3
negative regulation of myeloid leukocyte differentiation (GO:0002762)	2/40	0.02132850461234	0.20357689919643	-1.76203918687101	2.8046579710289	INPP5D;NF1
regulation of establishment of protein localization (GO:0070201)	6/442	0.03311745962481	0.27121043858428	-2.12354001103761	2.77092291422784	PRKCI;BCL2L11;GNAQ;NF1;PTPN11;SORL1
regulation of intracellular protein transport (GO:0033157)	4/219	0.031907604195	0.26602484461372	-2.06465310915481	2.73394256889638	GNAQ;NF1;PTPN11;SORL1
platelet activation (GO:0030168)	4/205	0.02597655999621	0.23194554215969	-1.87032892439585	2.73302312882847	GNAQ;TLN1;RAF1;SOS1
positive regulation of intracellular transport (GO:0032388)	4/217	0.03101546820683	0.2649716543102	-2.04679995798885	2.71842138879585	MGEA5;BCL2L11;SCP2;SORL1
regulation of ATP catabolic process (GO:1903289)	2/42	0.02327355532428	0.21340320027437	-1.70941312600108	2.64031155448948	DNAJB1;TMEM64
regulation of ATPase activity (GO:0043462)	2/42	0.02327355532428	0.21340320027437	-1.70534373296107	2.63402608417228	DNAJB1;TMEM64
negative regulation of neurotransmitter secretion (GO:0046929)	2/8	0.00124528409318	0.02891964541856	-0.74209315012122	2.62940978645131	NF1;BRAF
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	2/45	0.02632227241444	0.23352580142041	-1.78726149974793	2.59950520331044	NF1;RAF1
neuron development (GO:0048666)	3/121	0.0290456677307	0.25124502587059	-1.8496392375132	2.55495591124386	RPGRIP1;PRKCI;GNAQ
regulation of mRNA splicing, via spliceosome (GO:0048024)	2/44	0.02528882943731	0.22875647020416	-1.68464653241503	2.48501753487828	TRA2B;RBM5
somatic stem cell maintenance (GO:0035019)	2/44	0.02528882943731	0.22875647020416	-1.6788907973208	2.47652726563779	BRAF;RAF1
kidney development (GO:0001822)	3/122	0.02964778969924	0.2548605027562	-1.80945250088099	2.47359201344771	BCL2L11;TET2;NF1
regulation of hormone levels (GO:0010817)	4/229	0.03659444607674	0.28863677651926	-1.9374008566631	2.40738758772075	SCP2;PTPN11;SELT;RAB11B
regulation of cell killing (GO:0031341)	2/50	0.03173927076853	0.26602484461372	-1.80039411116877	2.38401990120733	MGEA5;BCL2L11
cognition (GO:0050890)	4/227	0.03562684164966	0.28501473319726	-1.88700156616966	2.36859154739792	NRAS;NF1;BRAF;KRAS
positive regulation of cyclase activity (GO:0031281)	2/47	0.02843972943317	0.24755085242456	-1.67885662295036	2.34391763269675	NF1;RAF1
